text,group
Hey reaching out to you all here - anyone here intending to use IKEA kitchen for their kitchen renovation?,btohqsg
Young couples voice concerns over housing loan limits under new HDB protocolsSome are concerned that their HDB housing loan amounts will be assessed based on the new HDB Flat Eligibility letters  with no reassessments possible in the future.https://bt.sg/SG3L,btohqsg
📅 Rail Green I & II @ CCK (Oct 2023) Appointment DatesEstate: Choa Chu Kang|@choachukangsep2023bto⏸Selection ongoing* tentative info provided by HDB^ anonymous submission( ) no. of appts for the dayEOD end-of-day2R - 397 units  at least 797 applicants [prefix CC]04/03 - GRO 001 (1)06/03 - MGPS 2+x 002 to 005 (4)↳ start of MGPS 2+x queue07/03 - MGPS 2+x 006 to 009 (4)08/03 - MGPS 2+x 010 to 011 (2)08/03 - 012 (1)↳ start of public queue13/03 - 013 to 017 (5)14/03 - 0018  8:30 AM^ / 002x  2:30 PM^20/03 - 0038  10:00 AM28/03 - 00xx to 0071 (≥1)*xx/04 - 010x30/04 - 0xxx to 0283 (≥1)*3R - 152 units  at least 159 applicants [prefix CD]04/03 - GRO (≥1)11/03 - MGPS 3+x 00x to 004 (≥2)↳ incl. 3+5 004  2:30 PM12/03 - MGPS 3+x 005 to 00x (≥2)↳ incl. 3+5 005  8:45 AM13/03 - MGPS 3+x (≥1)↳incl. 3+4 009  10:00 AM4R - 802 units  at least 970 applicants [prefix CE]04/03 - GRO 001 (1)13/03 - MGPS 3+4 (1)↳ 009  10:00 AM13/03 - 003 (1)↳ start of public queue15/03 - 01x18/03 - 02x19/03 - 028  9:00 AM / 03320/03 - 035  8:15 AM^21/03 - 043  8:15 AM25/03 - 06x  10:30 AM^27/03 - 07x28/03 - 0xx to 089 (≥1)*16/04 - 19x*May or Jun - 3xx*5R/3Gen - 544 units  at least 1336 applicants [prefix C]01/03 - GRO 0001 to 0002 (2)04/03 - GRO 0003 to 0005 (3)05/03 - GRO 0006 to 0008 (3)06/03 - MGPS 2+5 0002 to 0005 (4)07/03 - MGPS 2+5 0006 to 0009 (4)08/03 - MGPS 2+5 (≥2)↳ incl. 010  9:15 AM / 011^11/03 - MGPS 3+5 (≥2)↳ incl. 0004  2:30 PM12/03 - MGPS 3+5 (≥2)↳ incl. 0005  8:45 AM13/03 - 00xx to 0026 (≥1)↳ start of public queue15/03 - 003x  AM^18/03 - 003x  10:15 AM20/03 - 004x21/03 - 0049  9:15 AM22/03 - 005x  9:15 AM^ / 005x  PM25/03 - 0057  9:15 AM26/03 - 006x28/03 - 00xx to 0074 (≥1)*22/04 - 0207 to 0220 (14)*last selection day of Apr - 0xxx to 0369 (≥1)*end May - 04xx*Last Updated: 13 Mar 2024  11:01 PM(PM or tag@smchuato contribute your appt date. To stay anonymous  fill up thisGoogle Form. For other projects' dates  check out@btoapptdates.)☕️Has this helped?Belanja me a kopi?#oct2023,btohqsg
@King_Hezjoin the group  SM is tracking appointment dates in group,btohqsg
So far just started selection  you can see the estimates above^ on what date each queue number will be called if people have shared / if HDB has given an estimate,btohqsg
You can call HDB t check using your queue number. I called and they told me a rough gauge when my selection will be :),btohqsg
Sorry  how do I read this?Is it(Date) - (queue number)  time?,btohqsg
x is just a placeholder for the last digit,btohqsg
Ah I see. Okies thanks so much !,btohqsg
Does HDB let multiple ppl select within the same day?,btohqsg
Based on experience  could be a few to maybe 10,btohqsg
But each applicant has an appointment window  if the previous person hasn't chosen  the next person cannot choose,btohqsg
I see. How long is the window?,btohqsg
The window is for choosing  and also for all the documents,btohqsg
Selection days are on weekdays only? Or weekends too?,btohqsg
So if you already pre-decided your unit to select  it likely won't take more than 30-45 min,btohqsg
