text,group
Ex ess abit still maybe can close eye,btohqsg
Hi guys  got any lobang to sell van or not?,btohqsg
Got bro sell to the China fruit guy,btohqsg
High surge on uparcel. Car job $61,btohqsg
Lol don't be too happy could be heavy boxes leh,btohqsg
Sure is heavy. Otherwise don’t have $60 one la,btohqsg
For UParcel usually is if the sender never write then no need lol,btohqsg
Oic. Ok. Noted With Thanks Bro,btohqsg
Think because got state package size,btohqsg
LLM doesn't so it's a gamble sometimes,btohqsg
"But at least Uparcel not so ""risky""",btohqsg
Hi just curious can P plate driver do lalamove?,btohqsg
Now llm need phv license also liao,btohqsg
Did u guys see the Lalamove valentines project?,btohqsg
Long time no do is it? Welcome back. 🤣,btohqsg
🔫Pengfeihas been kicked — the only way to get this user back is for admins to manualy unban in chat settings.Voters who chose to kick:@xtomena Benson Ng @marcobollo Donkey iDunInfo on moving from 🇺🇦 to 🇨🇦,btohqsg
Hi guys. For single bed delivery  what mode is advisable? 2.4m van or 10ft lorry better? Tq🙏🏻,btohqsg
Hi anybody riding bike to do llm?,btohqsg
Avoid Chinatown. The traffic rabak lol,btohqsg
Yes what do you wanna to find out,btohqsg
Who's the hero who did teban blk 39 today  carry de mf treadmill thru mf windows 😂,btohqsg
Finally encountered a good customer. Double booked but tell me just complete the job to get the money lol,btohqsg
Wah today epic Oddle/Lalamove service recoveryGot a job to deliver food via Oddle API  decent but not good rate ($16 nett). Pick up time 11.20am for 13 dishes but the kitchen opens 11.30am. Luckily I arrived 10 mins early and went to have a quick lunch nearby opposite the shop.Informed customer food may be delayed. End up bounce around LLM/Oddle/Customer for 1 hour while eating and the shop actually prepped the order  and I went back to deliver it. Food was piping hot but that's good cause by the time reach customer already cooled a bit liao.Win for everyone except maybe Oddle and the shop for not anticipating the order.,btohqsg
Most importantly  I didn't spend $ on parking as I planned my parking location and guessed that it was a large order since customer address is landed property lol,btohqsg
Bor bao landed is large order lah😂,btohqsg
Haha ya but the point is to plan if possible,btohqsg
Did you get extra reimbursement for waiting time?,btohqsg
Yeah pls don't do this if you need to do LLM full-time,btohqsg
Any idea normally it takes how long for the deposit to be refunded,btohqsg
Wah seh like that also can think. But no leh. Considering I got time to eat lunch while waiting is a bonus for me lol,btohqsg
U waited 1 hr. Can claim $10 lor,btohqsg
Ok la the restaurant is my house downstairs 😁,btohqsg
