text,group
i use iphone X only bro issok one la,btohqsg
i give up on that community long ago alr,btohqsg
My car at its most possible stock just with spoiler and sport rim 😂,btohqsg
edit abot ehh like last yr i did this,btohqsg
seeing lots of carbon reminded me of a gtr almost full carbon,btohqsg
but i don't hear the vtec so,btohqsg
ok im very far off HAHAHAHA,btohqsg
eh crap 1st photo accidentally send,btohqsg
The dash looked damn familiar HAHAHAHA,btohqsg
that one my friend one HAHA,btohqsg
Btw yall know the ig of the white subaru?,btohqsg
yall know the ig for the like aqua/teal evo 9 anot,btohqsg
no ive been trying to find lol,btohqsg
he got like abit wide body,btohqsg
ok one more then done 🤣,btohqsg
i saw him at admiralty b4,btohqsg
he always drive at the north one,btohqsg
Anyone taking license rn at ssdc?,btohqsg
over there always see gtrs evos wrx,btohqsg
Wait so far i see all cartoks of car meets like dont have MK4 oni,btohqsg
near my school the car park got a orange lancer yaris v3 widebody i think,btohqsg
got i8 blobeye and mx5 near my block,btohqsg
Supra? Sg where got mk4 like legal,btohqsg
I got see pics but mostly at like workshops n stuff,btohqsg
need wait 34 yrs for sg 25 yrs for us,btohqsg
need wait till it’s considered a classic vehicle,btohqsg
How get tickets ah buy on spot or online?,btohqsg
im pretty sure its onlime but imnot sure,btohqsg
its my first time going to IAM,btohqsg
2JZ stock engine u think lta let meh?🤣🤣🤣🤣,btohqsg
quite famous in asia and ardthe  world,btohqsg
Eh credits to this guy for making the group,btohqsg
Need bring the sg car community closer,btohqsg
Send ig ah we all follow… jkjk,btohqsg
lets ppl new to the scene join,btohqsg
yeah thats why cos in my comment section got ppl always ask where car meets mah so,btohqsg
let the people wif car send the ones schooling to school,btohqsg
Yea i agree and i wished,btohqsg
but if gas wasnt that exp rite,btohqsg
HAHA car cnnt la if van can send all,btohqsg
id dream of convoying but thats illegal in sg sadly,btohqsg
Can try get legal one but damn sian one,btohqsg
once i enough moneh i jst gna go buy car at msia,btohqsg
but need consider where put it lor,btohqsg
Need write letter if approval to LTA   TP of wat road and time to close and all that shit,btohqsg
"even if its ""legal"" convoy the rules and everything quite shag to follow",btohqsg
live in malaysia auto rich edi,btohqsg
ye thats what i was thinking HAHA,btohqsg
The fact that some tp officers actually drive illegal cars oso💀,btohqsg
everyday need travel back and forth,btohqsg
