text,group
faster delete off la.. wait u get reported for spam,btohqsg
really  u need to try  really turn to pretty shade of pink…,btohqsg
Try what ? Nipple dye ?,btohqsg
I shudder to think of being above 65,btohqsg
Consider cheapest tcm liao if u below 65. No q when i go there,btohqsg
If u eventually reach there  can consider blessing also. Recently a lot of ppl around me flatlined before 60,btohqsg
That time I go tcm.. $185,btohqsg
Gave me $90 worth of yucky powder to drink,btohqsg
Now already aches and pains all over.. 😢 older gonna kena lagi worse.,btohqsg
Actually i love tcm med.. 🤣Total $15 accpuncture + med,btohqsg
Ya the same type of packing,btohqsg
Y they cant give receipt de.. they say i cant take 😅I ask her can take photo.. luckily can,btohqsg
Sorry boss.. I just woke up😔,btohqsg
Just now he 把脉， gibe me med lo,btohqsg
I emo now need to eat sushi lol,btohqsg
Wah ah pek already still come back,btohqsg
Wow this outlet so gd. Still refill my cold greentea,btohqsg
That's true. Better than that ah gua chen who kept hogging best male lead,btohqsg
Yes! Lol i going physio later. Today whole day see doctors 😁,btohqsg
saw the standee  sek sek :D bought from genki yesterday,btohqsg
And my table no. 43 lol,btohqsg
Wahhh 3 is your special number these days🤣,btohqsg
Sian.. i reach hospital then realise i forgotten go bank,btohqsg
I like 3 .. my office extension 143,btohqsg
I wonder why Genki sushi logo has a angry face.😂,btohqsg
food good  logo angry nvm la :D,btohqsg
$47 need to be nett amt  b4 gst $27 nia,btohqsg
For angry or emo ppl eat one,btohqsg
Always have room for desserts! Free cake,btohqsg
Can slowly make my way there.. the physio ctr is like end of hospital lol,btohqsg
Is he your friend? If yes can ask to date you,btohqsg
Eh dont say the f word🤣,btohqsg
Her partner is my friend de friend  one of the event she and her partner came,btohqsg
Yup  just abit but don’t really know her,btohqsg
Im done for the day. Tcm  gd lunch n dessert    physio.Plan everything in  1 day,btohqsg
Heard from my friend her partner if I nv remember wrongly is a self made millionaire,btohqsg
But I dunno if they still tgt haha,btohqsg
Lol nowadays all public transport got notifications,btohqsg
Thiz kopi nice bo? Sounds like kembangan,btohqsg
Someone who travel more than me    y dw buy winter jacket leh?? Always borrow from me jin ma fan,btohqsg
I heard 2 aunties talking in cantonese.Aunty A: ni hmm sek 怕 （ cantonese i dunno how to type)  sin ga pore dunno simi de(Meaning in here sg wont scam u) 😂Aunty B : wo 不怕 （in cantonese),btohqsg
But I see le liu kou shui,btohqsg
U seem to like this alot,btohqsg
with a kick of spiciness and tinge of sourness,btohqsg
This one NTUC got sell or not ah?,btohqsg
So nice sia I drink 2 bottles le lol,btohqsg
But I think sugar content very high,btohqsg
But Omg I’m on my 3rd bottle liao,btohqsg
Shopee have. I put the link in our group,btohqsg
If order this in instalments. ..,btohqsg
