text,group
That MR year....we managed to took out all our officers KO with biro 😂😂😂,btohqsg
I fireman carry each of them to their respective bunks😂,btohqsg
@Fueltigerwere you at Bedok central? 😂,btohqsg
but like normal peeps? like car spotters or just people wanna look2 n see?,btohqsg
tuas marina no car is very very inconvenient,btohqsg
grab also wont be cheap and nobody will wanna take. They send you inside  they can't pick anyone out.,btohqsg
Think the idea is to not have them... That's why choose ulu,btohqsg
Lol .Bo come n say ello😂,btohqsg
I in front of you  I scared jam brake behind the cars all KP 😂,btohqsg
we have our own meet  just saying,btohqsg
How to say we don't want you there without saying we don't want you there,btohqsg
i understand what yall tryna say,btohqsg
u oso have ur own meet? owo,btohqsg
My personal opinion is we have car meet for ourselves  not for others to see,btohqsg
then time to go get a vehicle then,btohqsg
You won't fit in@roincecsince he only got 2 seats,btohqsg
i think i can try check any friend of mine who’s going,btohqsg
Unless he choose you over his future,btohqsg
But making friends would be one way to go. Surely once they know or like you  someone will be willing to bring you along,btohqsg
that time i finish late  no train  short of money for grab,btohqsg
then he from kaki bukit go sengkang first i think,btohqsg
then he go from sengkang or smtg all the way to vivo pick me up,btohqsg
that time the dempsey hill cars & kopi also he pick me up go,btohqsg
He always out with another white euro r,btohqsg
Meets are all about making friends la. So all is welcomed,btohqsg
WAIT U WERE THERE ALSO ISIT?,btohqsg
I'm the one on the right,btohqsg
Haha then you must be the spotter they mentioned,btohqsg
i didnt know you go cars and kopi,btohqsg
I tot only vesh and someone else went,btohqsg
I 9am wake up I see group chat they there already,btohqsg
Then after that see@JasonCaialso going ask the black one to go,btohqsg
i woke up at 11am knowing with no plans of going also hahaha,btohqsg
So the black ask the white and next thing 10am we there,btohqsg
Then in that case your already in good hands with Alex and Sam,btohqsg
grey text white say where then i think white slow or smtg,btohqsg
They early bird... 8.30am already there,btohqsg
no leh  we 745-750 reach alr,btohqsg
just nice go out next thing u know,btohqsg
I just went for ramly with the black one last night,btohqsg
I like the look of the copen,btohqsg
then suddenly like i hear smtg turn right see financial mistake,btohqsg
3 is a bit too much la,btohqsg
That one like no friend to go copen meet  so buy more to make look like a meet,btohqsg
if i got money i'd have every gen of miata,btohqsg
One day you will accomplish it,btohqsg
na  nb  nc and nd ha,btohqsg
But for a short cut  easier you find a gf with one of it...,btohqsg
but gf can make her buy 1,btohqsg
or buy 1 for her :l,btohqsg
