text,group
Wah the rim OVERSOZE SOMEMORE 😂😂,btohqsg
Link auto at turf city lot B63(if u stay west),btohqsg
First time v power racing. Now my car can race. Haha,btohqsg
He at d3 calling for scd meetup 🤣,btohqsg
feeling smooth rite... u see ur available mileage....,btohqsg
Ice krim DEHHH yellow pump 😂,btohqsg
Good also  then his arms wun fall off,btohqsg
Is that MySejahtera app still needed?,btohqsg
🔸️SPONSORED POST🔸️Enjoy 10% OFF ALL services just for SCD members!Workshop:✨️FDK Leasing & Services,btohqsg
This is the ksl night fest?,btohqsg
Since when ksl road so narrow?,btohqsg
HI EVERYONEEEE! MEET UP AT D3 ECP. TODAY.NOW ONWARDS,btohqsg
Is other people ask me post de.,btohqsg
🔸️SPONSORED POST🔸️Enjoy 10% OFF ALL services just for SCD members!Workshop:✨️FDK Leasing & Services,btohqsg
I go drive ryde only la,btohqsg
I see ur car at 888 le,btohqsg
Go and sipsip park infront of me harh u. 😂,btohqsg
hello im new here but wanna ask if any good car/bike wash place,btohqsg
Hello all  how long does turbo usually last?,btohqsg
Depends on your driving i would say,btohqsg
Anyway to tell if current turbo is failing?,btohqsg
When u feel there no push when u floor it,btohqsg
I have abit of g-force for a good 2-3 second then die down already,btohqsg
Hmm better chk your filter isit turn black,btohqsg
Less then a night at kallang carpark 😂,btohqsg
Can hear a chingling sound from the engine bay or the boost seems unable to boost up?,btohqsg
Hahaha dont cb. Really is 150-200 agar,btohqsg
For me 500k because turbo havent spool i upshift liao,btohqsg
hi hi anybody going JB tonight? 😆,btohqsg
Must ask ICA... Passport wait 2 months still not ready,btohqsg
I want go bang table liao,btohqsg
hearsay if go down queue 9 hours or so can get on the day itself .. but need to queue for roughly that amount of time lor,btohqsg
Need to wait. Cause he wash alone until very good.,btohqsg
I pm him for a slot too,btohqsg
Sell the Audi change to MR2 or something,btohqsg
It's like a hidden gem  many don't know Abt it  but many love it,btohqsg
I love it too..GTO even more rare..,btohqsg
Long long time ago when I actually went to church  there used to be a black one,btohqsg
Then when go for lunch nearby  there will be a red gto,btohqsg
And there was also a purple Celica look like muscle car,btohqsg
What time u looking at? Maybe can go tgt?,btohqsg
Back then easy to spot  integra also have,btohqsg
My side has a white Ceclica SS1,btohqsg
But this was a good 15 to 20 years ago,btohqsg
N u still  think of it haha,btohqsg
Maybe 20 years from now my car also like that,btohqsg
The Honda many never knew abt,btohqsg
Everyone remembers the civic and integra  but the accords like never heard of before,btohqsg
I asking for 3 or 3:30. But cannot go tgt. He wash alone and take around 1 hr,btohqsg
You can sit and talk cock,btohqsg
