text,group
how are ppl even interested in coding,btohqsg
Hihi any nice Chili Crab must die try for in SG on a budget?,btohqsg
oh sean now got malaysian flag,btohqsg
Budget and chilli crab does not fit,btohqsg
if uw me give u the typical tourist recommendation  newton.,btohqsg
I thought that place is because Crazy Rich Asian,btohqsg
i never even eat there before i anyhow say,btohqsg
Wont say die must try  but Crab Master at Pioneer is great,btohqsg
+ at hawker (authentic experience  real),btohqsg
Yeahhh because you guys keep misleading me hahaha,btohqsg
My Malaysian friends just now laugh me go Singapore makan mamak for breakfast lol,btohqsg
I was gonna head there next month haahha,btohqsg
March tho but I try hahaha,btohqsg
Cuz it is the promo keeps popping up on my damn fb,btohqsg
Ahhh is Tan Jun Wei here ahhh I wanna ask can he give away one of his books 😝,btohqsg
TYS is a still available in popular right?,btohqsg
I can help u check rn,btohqsg
Let me know which branch have 🤔,btohqsg
O level and a level one,btohqsg
My previous private tutor tell me go import back to Malaysia 😂,btohqsg
A tale as old as time lol,btohqsg
Uh I only see notes I don't see tys,btohqsg
Don't come stalk me if yk which pop I'm at,btohqsg
Atleast they are provided for free not in Malaysia ah it is not allowed to be exported out of Singapore lol,btohqsg
Ahhh I no idea where also,btohqsg
I now at MBS coffee shop chilling,btohqsg
But if uw the location I'm at,btohqsg
MalaysianHolidayAsk to get a wokCook ownself????🤯,btohqsg
Anything under 100 sgd should be fine la for me,btohqsg
Eeee singkie slang can do spaces Atleast 🤭,btohqsg
either I'm Malaysian I don't know singkie slang  or I'm a weird Gen Z lol,btohqsg
why u at the bottom junwei,btohqsg
u can always help me shift up 😂,btohqsg
ok siyan why do u contribute the most useless but hard truth replies,btohqsg
idk i just happen to open the chat now and then and see you,btohqsg
ure js out here to make fun of me,btohqsg
Wsg  I finished eae a few days ago 🔥,btohqsg
i have to go back again,btohqsg
I meant premium but issok I found another template alr,btohqsg
Its a blight on modern society,btohqsg
hurh I always use slides template,btohqsg
Why ah? Bud I found it inconvenient,btohqsg
Slide templates are just nice aesthetically but not conducive to conveying of ideas,btohqsg
Why y'all dw use Canva as Ur slides,btohqsg
but after this is 2 day off,btohqsg
ppl i know use microsoft slides,btohqsg
Any MySQL coder can help me,btohqsg
so gay everything brings over and works except that,btohqsg
you want me to dm you both the PHP and SQL codes?,btohqsg
so you can help me troubleshoot,btohqsg
