text,group
I am abt to take a gurgle of medication to fall asleep,btohqsg
U can sit on the floor,btohqsg
the one for sore throat and fever,btohqsg
my friend had to take autism meds once,btohqsg
The thing say supposed to make me drowzy liars sia,btohqsg
idk my meds ok i elec student,btohqsg
I got a fuck ton of melatonin,btohqsg
I’m gna find one of u and DRUG u to DEATH,btohqsg
Me me !!!! I wanted to see kurt cocaine performing,btohqsg
guys we all ritual suicide yes?,btohqsg
pls sell your melatonin and give me the money for mark 2,btohqsg
eh wait were u in your car,btohqsg
knn then i wave to your dad,btohqsg
Isit me or convertibles are the hairstyler type of car,btohqsg
@qurnlsdo uw go party on friday,btohqsg
we dont count the miat and the s2k,btohqsg
Ya im tryna swap a sequential in this one,btohqsg
at least he didn’t say dct,btohqsg
yk he eats tissues almost everyday,btohqsg
i think theres like 2 cars that need dcts tho,btohqsg
some people dickride benz a bit tm,btohqsg
they compare the amg1 to gt2rs,btohqsg
thats like comparing a ruf to a mini,btohqsg
i need to be very very drunk to say that,btohqsg
U bttr nt get drunk of soju,btohqsg
my therapist will hear about this,btohqsg
nah actually drunk oso cannot call her dat💀💀💀💀,btohqsg
how u get drunk of soju u tell me,btohqsg
You got a lot of money au,btohqsg
Go inspect now see if can pass,btohqsg
test first idw later I add 36v I fly,btohqsg
I drop my phone on my head,btohqsg
The drowzy kick in alr woo ahh,btohqsg
Imagine i sleep rn n i accidentally record me sleeping gg,btohqsg
I wanted to bring to 0808,btohqsg
Not for me cuz I left early 😢,btohqsg
But pink not a good colour,btohqsg
hi im back i splashed water on my face i will be awake until 2,btohqsg
as a force india racing point enthusiast i'd that to be taken back,btohqsg
I swear Naomi Neo is like some drug dealer money laundering mafia boss,btohqsg
Idk its pink ok i assume only,btohqsg
i think her husband also rich,btohqsg
She make money off dealing kurt cocaine,btohqsg
No way in HELL does she get so much money from acting in fking dk what class T1T5,btohqsg
she prolly gets paid per post on insta,btohqsg
she prolly damn rich she retire liao lo,btohqsg
i mean then again jianhao got huracan and g wagon so idk,btohqsg
That one he own channel n what not ah,btohqsg
he got alot of fking business one,btohqsg
dont woah u said ew to sammy,btohqsg
