text,group
Yeah maybe i shld do tat,btohqsg
I did a clean sweep of the house to prep for hari raya. Haha. Noting tat i can tink of to use for materials,btohqsg
When you say this you lost your status of immune to politics but you got brainwashed by Falungong too. Period.,btohqsg
Legit?? Lol.. where got moneylender rates so high?? They only allow seldom percentage only per month or per year... oi ah long  i tell you  go f your ancestor.,btohqsg
In times of situation like this  some ppl who got retrenched are desperate for $$ to feed their familyAh Long use this tactics and timing to approach the victimsAnd nowadays even those who has jobs either got their income cut or not getting enough paid eg taxi driver/ food riderDid u all remember news not Long ago got some ppl queue up for those licensed shops for a loan think Clementi,btohqsg
Can I send my colleague home from work during this Circuit Breaker period?,btohqsg
It be better if your car window is those darker colour,btohqsg
"Dude... You started by saying that the Singapore government was the one that helped spread this virus based on sources that are not credible.Like I said. You need to know how to do your research. WHO and many countries has never mentioned anything about the Singapore government spreading/starting this virus.Credible sources are key. You cannot just find ""facts"" from Google.Else everyone will believe that the earth is flat and airplanes fly with magic.If you are really passionate about this topic and want to find out the truth  do a proper research and investigate.My advise is to be wary of confirmation bias. You will need to argue with yourself from both sides else you may fall into your trap of finding ""facts"" that will only help your own case while ignoring the truth.Peace man and may the good Lord help you find the truth and peace.",btohqsg
"I didn't mentioned ""help spread"" ""starting""  I am just parody those idiots who named the virus by the ruling political party. Since you says CCP  then we should have UMNO  BN  PAP  Republican virus too.",btohqsg
Why you go hysterical and keep mention God? He don't have time for you. Stop this chat.,btohqsg
All this anyhow bomb de. Katong blah blah.. ask them whether ah long they also dare not admit. Lol.. f them la..,btohqsg
Dude.. You said Singapore ruling party virus? Isn't that what you first said? That was totally baseless..To me  I could had call it CCP virus or alien virus or big foot virus  it would not be true if it is not based on fact.According to WHO  the virus was first reported to WHO by China on 31st December. That is fact.Like I said before  if you are truly interested in this topic  go do a proper research and investigation.Google.comis not considered credible.,btohqsg
I believe in God and I believe He has time for me and for you.If you are not prepared to hear about it  I will leave it be. If you are  you may message me anytime  and I will share with you.,btohqsg
Hope that you will be with him soon.,btohqsg
You can go those Megamart i.e. Xtra or Giant stationary shelving to find.,btohqsg
My belief. Thank you and I hope you will too.,btohqsg
Keep it to yourself. Don't try to spread it silently in this group like covid.,btohqsg
Like I said.. Don't say things that are baseless. Unlike my belief  Covid spreads very fast.If you are really interested in Covid19  please do a proper and thorough research and investigation. Thank you.,btohqsg
Where got barber open to cut hair alll close I want cut botak,btohqsg
I am sorry but I cannot stand by the side while I watch someone make basless allegations against my country.If the allegations are based on truth and facts  then I shall not do so.,btohqsg
Hey guys very good morning hope are you doing great,btohqsg
This is fake  It is already there  before Singapore spread to Europe.https://www.channelnewsasia.com/news/world/who-says-france-covid-19-case-in-december--not-surprising--12704338,btohqsg
Can see FF love to smear Singapore.,btohqsg
We should call it FF France virus. Only got one name  covid-19  all give stupid name just because of hate  really covidiots.,btohqsg
Went there last week .... they open at 8am,btohqsg
Bluff one.... I have received those sms that tells u borrow 5k 24 months repay how much 36 months repay how much kind.... the interest rate is soLow even lower than banks,btohqsg
Yes they will prob take upfront from y etc... even 10-15% will be still cheap compared to licensed money lenders,btohqsg
So all bros/sisters.... it’s very tempting but it’s just not possible so want to chit chat with them and  vent anger ok but dun put your heart 💖 there ok,btohqsg
Can anyone tell me what is thisDun rush challenge about? Tossing of passports and pilot peak caps?,btohqsg
Seriously  what’s wrong with these people?,btohqsg
Another want to create problem and want to famous in SG.,btohqsg
Knn just execute these Covidiots lah if words still can’t reach their fucking ears,btohqsg
Waste of time and resources to deal with these ppl,btohqsg
She wants to be a famous actress lah... it’s a drama SCENE,btohqsg
She wants to donate money to govt,btohqsg
Yup .... quite worth it... spend a few K to be on national TV and leave a name for her descendants,btohqsg
How U feel??? If x years later ur children kanna laughed at becoz the mother is a “sovereign “,btohqsg
I know the need and desire to be GL but I really think should try to find a better time,btohqsg
Bobian  the mother ownself find one what.. only can blame herself,btohqsg
I hope these sovereigns can think of their prince and princess also,btohqsg
Later find job that time  employer say your mum is mental u should go and check first too.... how????,btohqsg
Pls tell them  u can dun put on bra but pls put on mask😜,btohqsg
Ah like that say they say u sexual harassment,btohqsg
I think there are more than 20 000 reports to the Govt on C19 issues,btohqsg
Actually Singapore 🇸🇬 is very good.... the Need to be self righteous is very high,btohqsg
Like that very sorry to say. Maybe send them to frontline cos they need dun mask and protective gear.,btohqsg
Their mouth and saliva stronger than C19,btohqsg
"Why u got so cook up. Imagine what others feel when it is called Wuhan virus  Chinese Virus and CCP virus and Ivan the Stupid resonance on it.So if someone call it Singapore Virus  Singaporean Virus  PAP virus  many people like you will be hurt too.""Don't do onto others that you don't want others do to you""",btohqsg
I never say other name.  I only recognize covid-19  Singapore ruling party virus is say by you. The picture never say this.,btohqsg
Acceptable? No need to shut up?,btohqsg
