text,group
Later he keep his legs open oso,btohqsg
all go do yr side quest now later come back,btohqsg
If i say thinking abt it boleh,btohqsg
We should’ve done this a long time ago,btohqsg
dw i can send the funeral parlour,btohqsg
its like asking a pedo to explain why he molests kids,btohqsg
eh serious sia all the admin here alr,btohqsg
i need a better admin tag,btohqsg
Uw power ranger  transformers or avengers?,btohqsg
Yall aint ready he trying to guilt trip me btw,btohqsg
lai i give admins any custom tag la,btohqsg
aww he trying to guilt trip sayang pe😔,btohqsg
ya you ofc i know we mutuals mah,btohqsg
When u try to walk thru a door,btohqsg
you need to stop sending these unpunny jokes,btohqsg
He ask abt the r8 in my tt,btohqsg
when u try to not go below 18,btohqsg
Lai since yall promoting my turn,btohqsg
i think ur bio got typo,btohqsg
its a dog ??? if yall say its nsfw yall are furries,btohqsg
this is dickriding in a emoji,btohqsg
i love furries w a passion i pull out a gun whenever i see one,btohqsg
LOL i cnnt put anymore later,btohqsg
wah bro took a pic with seb 😭,btohqsg
Ok bet side quest activated marc,btohqsg
but jem pulls down his pants when he sees a carspotter,btohqsg
wish i cldve but zone 4 no privilege 😭,btohqsg
YALL I GOT 369 FOLLOWERS KEEP IT THAT WAY,btohqsg
hopefully he's back with audi though.,btohqsg
gimme a moment phone lagging 😭,btohqsg
my disappointment is immeasurable and my day is ruined,btohqsg
okay2 i followed all yall alr,btohqsg
i think nt that easy ah,btohqsg
nvr thought sbt it like that,btohqsg
Thats why makcik title belings to u,btohqsg
I SAW FRM UR STROY CB,btohqsg
you tell him its not that hard to touch kids yk,btohqsg
yeah no offense but its fking too sudden,btohqsg
See this never read my msg,btohqsg
shd be ard 19 by now,btohqsg
last time she say im only 14 no meh,btohqsg
Bro i invite you to a private channel already check your pm,btohqsg
nah but some ppl say her death is not resl,btohqsg
all jst to get back attention,btohqsg
she died i'm their living room ceiling fan,btohqsg
fuck it la test tmr study tmr,btohqsg
her youtube bio suddenly change also,btohqsg
So there is ppl worse then me? Wow,btohqsg
im sure she can respawn right,btohqsg
Shift + R to reset back to spawn,btohqsg
Ahahahaaa another GR86 sold for $15.2k,btohqsg
wtf how are u still on it,btohqsg
she got put in hardcore mode la,btohqsg
I’m js watching frm my laptop,btohqsg
JN got one damn nice 190,btohqsg
hi i broke my ankle but im good,btohqsg
oh shit did you stand up for singapore today?,btohqsg
did you do the best you can?,btohqsg
went to cgc a lot tho,btohqsg
did you reach out for your fellow man,btohqsg
how to stand up if u disabled,btohqsg
the only thing stopping you is yourself,btohqsg
if can get IRA inspection and still earn 8k cfm can,btohqsg
I got save tier list before,btohqsg
GIRLS GENERATION MAKE YOU FEEL THE HEAT,btohqsg
they blew up in the air,btohqsg
but you know what else blew up,btohqsg
Eh u got see the $15k GR,btohqsg
(Im not calling u habibi like that ew),btohqsg
ok but the cafeteria food was actually good,btohqsg
I don’t look at the chart 24/7.,btohqsg
TRUST ME I IN AEROSPACE COURSE,btohqsg
did the bush get combed by jem,btohqsg
yep this chats gone for sure,btohqsg
Man tiktok loves the new gt3rs,btohqsg
i am a simp for 997 RS4.0,btohqsg
Eh go back to ur GR,btohqsg
its better than normal ward food,btohqsg
they dont even call the cars itself,btohqsg
why the veggies always gotta be slimey,btohqsg
me when i go to ikea and see furniture 🤯🤯🤯🤯,btohqsg
i feel like yes they made the gen after cool n all but doesnt hit the same,btohqsg
people put anyth on socks these days,btohqsg
eh i would cop sia honest,btohqsg
Put a sock on my head now im robbing sg banks !!! Gangshit,btohqsg
bro waited for this whole convo to happen to promote 😭,btohqsg
Wld cop if u put the 997,btohqsg
hi ues second person to say that,btohqsg
you alr told me you promoting what,btohqsg
this one my trigo quiz answer for question 3,btohqsg
Guys I need help w Math,btohqsg
spawned with a WDC and WCC,btohqsg
carried that torch into 2014 too,btohqsg
he deleted his msg in dms,btohqsg
whats the probability of u passing history,btohqsg
Who rmbr the prev math hw that shit was so funny sia,btohqsg
Wait idk where my iPad go I find later,btohqsg
like whoever that was   was doing primary sch math,btohqsg
and didnt evn bother to send question A,btohqsg
science is the best bro what you on,btohqsg
Kendrick lamar + drake + frank ocean + playboy carti = w,btohqsg
Thats why i be in ite (its the end),btohqsg
NO I CANNOT FIND MY IPAD I SEND U TMR,btohqsg
i have a lot of friends in my course from ite,btohqsg
DONT SCARE ME I TOT THAT WAN JEM WHEN HE SEE HIS PREY,btohqsg
oh ya i forgot follow u on ig hor,btohqsg
Y’all want to help me do Lit HMW,btohqsg
sg culture at its best imo,btohqsg
My whole subj combi is fucked to the point of no return,btohqsg
He scared later I make part 2 of him running,btohqsg
I js need to get sub 13 for Os,btohqsg
I need wake up do more math,btohqsg
you not gna sleep anytime soon isit,btohqsg
i’ve only not fallen asleep in the library once,btohqsg
cancu guys help me with my homework,btohqsg
Salt A is Salt TWhite precipitate is butter mlk used to make fried chickenGas C is me after i makan hotpotSolution D is Deez nuts in the mouth AHHHH,btohqsg
I tot it was OF my bad,btohqsg
i need grind for SS and geog,btohqsg
okay so when you see a sick patient  unplug the support,btohqsg
thats what i did on the mannequin,btohqsg
I gave up on SS and convinced myself it’s common sense,btohqsg
then i sit on top of the patient,btohqsg
U ducking broke its rib cage and it did,btohqsg
Fuck u sent home steaight to six ft under,btohqsg
Tell the patient to just dont be sick later they cured from cancer,btohqsg
i unplugged some aunties plug and used it to charge my ipad,btohqsg
that one O lvl chinese LC alr,btohqsg
i pnly know its smth like that,btohqsg
I told myself that an hour ago,btohqsg
i will wake up in an hour,btohqsg
mo i never mc before this year,btohqsg
I jump to 2nd year my attendance dropping,btohqsg
Go manadr also no chance alr sch don accept,btohqsg
manadr works for sch one ah,btohqsg
eh nvm i go sleep 1st ah,btohqsg
one day i tru before sec sch ends,btohqsg
I gg manadr for tmr so i not gg sch 💀,btohqsg
yup i fell asleep when i woke up,btohqsg
I js ask my mom to write letter ah,btohqsg
Or I msg my form tcher,btohqsg
ite what is write letter sia,btohqsg
I never sleep for 2 days alr,btohqsg
I mean y’all skip is skip actual lesson ah,btohqsg
Yala then that one ur loss so idt they care oso,btohqsg
I speedrunning ite at this point alr,btohqsg
Me who dk what is sch,btohqsg
There r two diff type of people in ite,btohqsg
Me : paitao everything no studyJayden : perfect gpa skip years,btohqsg
Idk what the textbook even say cb,btohqsg
working on project p1 alr good enough for me to write exam,btohqsg
If u dont mind imma go wake my friends up,btohqsg
So that I won't oversleep for cars n kopi,btohqsg
Mine is i suppose go cnp,btohqsg
but nvm la got nth there also,btohqsg
Thats what me n my friends do,btohqsg
Just watch it for fun n laugh at the lore,btohqsg
no way y'all can be hard and laugh at the same time,btohqsg
who even gets hard w 2d bro,btohqsg
Unless u talking about rem n high sch dxd,btohqsg
Bro i watch 365 days for the lore,btohqsg
I only watch s1 and s2,btohqsg
I watch to laugh at how funny the bs is,btohqsg
365 days is porn lah bro,btohqsg
Thats why i at friends house,btohqsg
"watch the first words be ""see  c&k is shit""",btohqsg
bro i have a friend in sch that looks exactly like jem,btohqsg
Now need go kallang just for ice skate,btohqsg
i miss the shi li fang there,btohqsg
stupidly cramped but their soup always just nice,btohqsg
u look high 24/7 dont even start,btohqsg
jem in yr gallery cfm take up all yr space,btohqsg
stop 😭 my mom saw me watching the vid and asked if it was my boyf,btohqsg
no parts in SEA and Chrysler's dead here,btohqsg
3/4 of them are R rated,btohqsg
i only on 15k with icloud u crazy,btohqsg
i use like half the family plan,btohqsg
nvm  i use about 1/4(?) of the 2 TB.,btohqsg
A lot of porn eh u,btohqsg
i have whole ass Bond films downloaded,btohqsg
i think i have the entire daniel craig series,btohqsg
eh see ur most used app,btohqsg
cfm this one also have have illegal films on the phone,btohqsg
Lame sia now they call twitter X,btohqsg
Cb rlly using telegram as ur porn app,btohqsg
Roses are red violets are blue. Pornhub is down  hazel’s instagram will do,btohqsg
MY INSTA POSTS ARENT EVEN THAT BAD,btohqsg
"i am personally more of a ""fuck prism"" person",btohqsg
idw to go out with u anym,btohqsg
i got prism tv cuz the LGTV broke,btohqsg
I support LeBron Giving Back To Community,btohqsg
his DBS is perfect spec imo,btohqsg
hi i prefer HOT (DAIHATSU) MIDGETS WITHIN 1KM,btohqsg
but I'm pretty sure there was a midget there though,btohqsg
a bangin stereo for me tunes >https://youtu.be/szmQhQRDdj0,btohqsg
and can easily tell from the bod kit,btohqsg
i like how i actually accidentally captured an extra one in frame,btohqsg
CB I ON BUS THEN ACCIDENTALLY TAP,btohqsg
this is when man felt true fear,btohqsg
I thought you gon send ss from our chat HAHAHAHAH,btohqsg
whatever is in there stays there,btohqsg
didn't want u to send it💀,btohqsg
manual DBS from almost a year back,btohqsg
the brown on this is amazing.,btohqsg
"""he prolly don't even taste the rat poison in dere""",btohqsg
isn't this every dictatorial assassination plot ever,btohqsg
Typical plot is to do it like jfk,btohqsg
Thought the car above you was my friend's s13 until I saw it was 6 spoke not 5😂,btohqsg
Just a qn. How often does CnK happen?,btohqsg
i think its every week idk,btohqsg
Usually whenever there's a ph there might be cnk,btohqsg
yall dont make the makcik angy,btohqsg
this one i cannot la bro,btohqsg
WEIII LONG TIME NVR SEE SIA,btohqsg
i didnt know scammers could feel bad 😓,btohqsg
omg are u rizzing me up,btohqsg
Uk if u rlly want me right,btohqsg
help cover my FD2R fund ya,btohqsg
Oh my god it’s 3pm I wasted half the day,btohqsg
