text,group
nah cos i spent all my money on a prius joke,btohqsg
love the nak tido at the bottom,btohqsg
HAHAHAHAHA YEA BRO NAK TIDO MAN,btohqsg
Anyone doing the downhill thing 👀,btohqsg
ik Nie Ga 2 and another one going for it,btohqsg
how to race downhill sia if this car cnt even reach 60 percent,btohqsg
shld i js make a new acc,btohqsg
but how much u have rn,btohqsg
what car did u have sia,btohqsg
Sad i alone nobody race with,btohqsg
ask ard oni ah no fear,btohqsg
oh rhat was also my first car lol,btohqsg
sold it alr tho lol but o well,btohqsg
my r32 was my best car,btohqsg
my best MRT car if stock,btohqsg
if only like i experienced or smtg,btohqsg
then got up to 1.9m last night,btohqsg
fug la i make bn account,btohqsg
ignore the kahtib but anyways this my best tuned car,btohqsg
tuned for highway races oni tho,btohqsg
no la so cringe eh 😭😭,btohqsg
@k4gessave a spot for me n my fren,btohqsg
since yall alr confirmed way earlier,btohqsg
am i supposed yo have a,btohqsg
@k4gesLxst_Dark and one more idk who,btohqsg
okok i got user name alr,btohqsg
i can oni reserve for same and his fren  and the nie ga duo,btohqsg
cos they both alr say before fork,btohqsg
okay spaces available left is 5 teams,btohqsg
i assume Nie Ga 2 is nafiz_nation,btohqsg
yall like a cult sia 😭,btohqsg
team Nie Gateam questionable?team chinese peopleteam makkauflyhigh,btohqsg
Nie Ga 2u alone apply isit,btohqsg
team nie ga is 3 and 2,btohqsg
RMedia evo 3 he apparently “only” modify suspension but can gap everyone i still dk how 😭,btohqsg
saw u in the sg fixed alliance gc,btohqsg
eh guys   r34 is t34 right,btohqsg
Kk who want on my team,btohqsg
i confirm will get trashed on sia,btohqsg
if uw me join I gotta practice like siao,btohqsg
Just fix yr suspension and practice,btohqsg
@k4geswinning team get free robux from u right? 🫡,btohqsg
I take Bentley downhill can or not,btohqsg
Nie Ga 2we together ah :,btohqsg
all the nie ga together lah,btohqsg
i go toys r us at punggol waterway,btohqsg
SAW GOT BUGATTI CHIRON PUR SPORT,btohqsg
then u can add new mod then do,btohqsg
Now waiting for Mini GT Pur Sport,btohqsg
I DONT REMEMBER YOU SAYING THAT OSO😭😭,btohqsg
