text,group
Put white leh i want see,btohqsg
Wow nicely done very niceIf can add burnouts or some handbrake turn lagi good 👍,btohqsg
I also go home buy rx8,btohqsg
No i will buy the REamemiyarx7,btohqsg
Hahaha. That gotta ask the owner/driver.,btohqsg
Hahaha but 1.6 cnt fast until my next car fast hehe,btohqsg
But within limit fast... Must drive safe,btohqsg
Owning rx7 - John 26 years old but already in coffin,btohqsg
I'm not that much older nia,btohqsg
owning an MX-5 is only stressful when it rains,btohqsg
@ishengjiebro   can send me your full price?I kana door dinged,btohqsg
Pretty sure that same tow truck tow dk how many rocco so far alr,btohqsg
WL WL WL BBQ LE ZHENG DE BBQ LE ZHENG DE 1 $ LE😂,btohqsg
ok la  pipe burst isn't very expensive to fix,btohqsg
I LIKE HOW U JUST SHORT FORM IT. HAYAYA,btohqsg
Tow cause too fast - dangerous for roads,btohqsg
i trying to see whats the link between no money and friends,btohqsg
So can go for free ah,btohqsg
but Roi is a friendly guy,btohqsg
past few SG GPs i always have a pair of tickets and i always bring my friend go for free,btohqsg
after that she became your gf,btohqsg
When i know my gf i alr stopped going,btohqsg
Eh what's going on sia  my friend not in this group suddenly pm me tell me he thinking of getting a rx8,btohqsg
i hope your friend goes for the manual,btohqsg
his swift sport is alr CVT,btohqsg
i really thought we would see at least 1 manual one,btohqsg
if its you  i'm sure you know how to fix it up,btohqsg
370z its just the roadtax that lets it down,btohqsg
i was thinking pay a few k more to save on an engine rebuild,btohqsg
but road tax still too expensive...,btohqsg
Swift ftw till i change car 😂,btohqsg
But the backside I don't like lol,btohqsg
370 when i sit inside  i wanted to ask can swap with mine,btohqsg
but then after that my brain took over,btohqsg
only thing i was looking at was 80k mileage compared to my 290k,btohqsg
They probably fly more den they drive,btohqsg
i think 370 is more of a 2nd car,btohqsg
I am quite sure 370z is daily-able,btohqsg
i can probably daily a 370 as well,btohqsg
Friend can sponspor me 2 day ticker also 😁,btohqsg
Nenek dia Backflip coe for bike going up somemore 😭😭😭 i sad,btohqsg
💀 18k can buy triumph bike in uk 💀💀💀💀💀  HAHAHA 😭 hais okay i better not be interested in anything else later gov make more expansive HAHAHA,btohqsg
I can buy Mazda 3 in US,btohqsg
our normal car 100k can buy Lambo,btohqsg
Come support me guys :)@25 kaki bukit Road 4 synergy@kb #05-94car grooming/detailing/ servicing/repair works. :),btohqsg
I tot who sio using jh area,btohqsg
Hello  anyone can recommend car accessories shop that sells car emblem logo?,btohqsg
I tot he hire new detailing people,btohqsg
I also since this group open inside le  help him post lor. Since also same company 😂,btohqsg
I not in detailing side   I with his partner side de,btohqsg
