text,group
I had a smart ass pooling job today... Cash paymentCall after 2 hrs to specify dropoff time as no one to receive and make payment,btohqsg
U sent 2moro lor  within 24hrs,btohqsg
Pooling is pulling our income away.,btohqsg
No payment dun drop  complaint Llm cs,btohqsg
The customer super smart to play with the system,btohqsg
We dun stupid can liao. They not smart just anyhow,btohqsg
Want this wan that can  ask them add money. If not ask them cancel.,btohqsg
Then later take liao need hear customer kpkb jjww,btohqsg
FRAGILE cake figurine  please handle properly and please becarefulif any damage  u will be responsiblethanks!,btohqsg
Who in the right mind will take,btohqsg
Regular orders oso shit price lor. 😂,btohqsg
Tq for the effort I totally agreed with u. The “wait a little longer” really doesn’t make sense.,btohqsg
Not sure what’s the demand like for walker though. Can’t give you an honest answer.,btohqsg
Yes Website say can do but I saw this earning table I lol fake information ler this one,btohqsg
Now lalamove no more 20% comms  become -50cent only?,btohqsg
If i want to apply for foodpanda but no need to buy the kit canv,btohqsg
50 cent is customer pay not deduct from you  still got comms,btohqsg
for cash order they need to pay extra 50 cents  but since it’s cash they deduct from your wallet. so basically customer pay you  you pay lalamove,btohqsg
for credit they will deduct straight from customer,btohqsg
Do until your underwear wet also can’t get the earnings they wrote,btohqsg
WalkerBased on 7am to 9pm   16 hours1 hour 2 orders  $10 nett eachYes $320 nett.Incentives ??? Got such thing?16 hours meaning you don’t need to go home  no eat and sleep please. Plus 1 hour 7km walk  total 100km walk per day.Wow everyday walk 2 full marathons,btohqsg
8 orders. Can get this kinda of earnings  all the Gen Z quit their FT jobs lo.,btohqsg
Can earn that amount lahh. 12 hours on the road  toilet break + lunch/dinner break 10 mins max. HOSEH liao. 🤦🏽‍♂️,btohqsg
walker can only take 1 regular order. unless you take pooling.,btohqsg
im using walker acct but use bike 🙃,btohqsg
12 hrs on the road doesn't mean can get the job. High price job bid lose. Low price job bid get but so low price cannot hit the $300+ 1😂,btohqsg
Then yah  wtf is the incentive. Mission? Do 7 jobs get $10+. Pls tell me how to get $200+ incentive in a day😒,btohqsg
Now want to get mission also so difficult 😂,btohqsg
$316 with min 8 orders. That's $40/order 😂,btohqsg
Stack 2-3 jobs every time. SIAO!,btohqsg
This is after comm calculation  mean order value $50+ then can get $40 that even 2.4m van also cannot get if you alone,btohqsg
1 day cannot complete 8 multi stop😂,btohqsg
Van pooling dropped to $20  lolx .Can go scuba diving liao,btohqsg
Wah Van price so cheapskate one meh  Cui la like tat,btohqsg
No wonder all the driver run away,btohqsg
