text,group
i mean its free la but its not anything special,btohqsg
Later buy lo.. Now still in bed 😂,btohqsg
He's heart. I wanna see wats inside,btohqsg
It's u in a Starbucks tumbler,btohqsg
Faster come... Ur gf is here,btohqsg
WHO THE F!! WWHYYYYY? NOT MY GF! ITS U GFFFFFFFFFFFFFFF,btohqsg
Is she still taking in d group???,btohqsg
That photo.... Is probably 30-40yrs ago,btohqsg
20yrs ago  she already doesn't look like that photo,btohqsg
But she's using that photo  and another Taiwan pornstar boobs photo  to lure people into her chat group,btohqsg
So bak bak.. I wanna merry her,btohqsg
She's v loaded with money. Ur type,btohqsg
Photos courtesy of another ex group member of hers,btohqsg
Nope. Only for some.The malty choc frappe nice.. nutty flavour de,btohqsg
Sorry  not disgusted by her appearance. More disgusted by her character.,btohqsg
Yagami knows  rite korkor? She's ur ex gf,btohqsg
This drink nice!! Can taste de nutty crunchy in drink,btohqsg
Ooooo!!! Sounds like I would like it! Maybe tmr I go try,btohqsg
Remove the pics ba Zek ark to expose ppl,btohqsg
Not at all  knowing how much she scammed a lot of members. N not doxxing,btohqsg
Hahah.. someone we familiar with !!,btohqsg
Thank u guys for remembering her,btohqsg
This can buy any venti dtink,btohqsg
I believe she's banned from the previous group  cos she spammed fake photos of others  claiming as herself  until we found d full photo of d owner on IG?,btohqsg
I think she come bck liao.. later I show u a id 🤣,btohqsg
Ok sorry I interrupted d peace . I diamdiam,btohqsg
Is it? Now sch hols she came back to prey those xdd? 😱,btohqsg
She older than their mum ba?,btohqsg
both aren't exclusively mutual... maybe he go Starbucks and then to his place leh?,btohqsg
If not squat 15 years can go Thailand retired liao 🤣,btohqsg
On my list  but sibei ulu,btohqsg
Tiagong their dessert chef quite chio,btohqsg
wa like nice! thought can go today but they close on mon & tues 😢,btohqsg
at studio....but dinner have to eat out,btohqsg
Haha only 4 months old bb i wish lor 🫣😬🤪,btohqsg
I come here .. 2 days rain le.. someone say I should go over more,btohqsg
omg where u spot her ?,btohqsg
Now June holiday  she coming back,btohqsg
Is she? Give me her id?,btohqsg
I tot u said she's back lol oops then hope she's not back,btohqsg
She back in other channel la,btohqsg
Even if she can be.. no guarantee I want to know such a person...? 🤔😏,btohqsg
That one = outrage of modesty charges Liao and pic as good as evidence.,btohqsg
Why is it that when break up   is always so painful when come at night time ? 😔,btohqsg
If it’s the other way around  sure blowup everywhere and people will call him rapist  catfish and all,btohqsg
Dualiap my dream but I can also imagine her back breaking a lot lol,btohqsg
Like her back hurting from all that weight 🥲,btohqsg
I dont know where to look,btohqsg
Look at yourself one then. :P,btohqsg
Ya you want both the ice cream,btohqsg
