text,group
This year dh that anymore  meaning if u do that  you'll still retest but marks uncounted for,btohqsg
some joker asked what if I strategically MC for 3 WAs and Cher responded with oh then hm case by case basis but obv eoy is 100%,btohqsg
Cause no more mye ma  now is 3 WAs each 15% and eoy is 55%,btohqsg
I was sibei dulan last year,btohqsg
Literally half or more ppl Mia just to retake on another day,btohqsg
They complain oh not enough time etc etc,btohqsg
One classmate of mine cheated and apparently got snitched on by the one who helped her cheat,btohqsg
Tho Cher said despite her cheating  WA didn't rlly do well,btohqsg
Cheat as in she saw the qns prior,btohqsg
wait how do you see the questions and still fuck yo,btohqsg
I also dk why tf the mastermind confess her deeds,btohqsg
I did see also ah and I didn't do well,btohqsg
It was minutes prior to the test,btohqsg
But I wouldn't have either tbh HAHA,btohqsg
that context would’ve been good to have,btohqsg
uni is when i realised profs can fuck me up even if they give full open book,btohqsg
actually esp bc it’s open book,btohqsg
You reminded me of the memes,btohqsg
Where ppl squeeze everything onto onto one A4 or A3 size paper,btohqsg
did i tell you about the phd class one,btohqsg
oh yeah i’ve seen it irl LOL,btohqsg
Oh shit it's actually a thing?,btohqsg
But for econs wa it  was only one qn with many parts  that's all,btohqsg
But econs isn't the type whr u can score despite seeing it's qns,btohqsg
Math can ah but I didn't cause I wuv math,btohqsg
Uk I was damn lucky cause for one of my math WAs they use past JC qns and  just nice i did em before,btohqsg
yeah if you don’t have it you js don’t,btohqsg
with math tbh you can look up smth similar in a few mins and get smth,btohqsg
wouldn’t be lucky if you didn’t do last time so not rlly luck,btohqsg
yup esp one mod that let us type so font size as small as possible,btohqsg
Bluntly speaking  I would've anw cause I was sorta good  in the topics😳🙈 like I can't believe I'm saying this but throughout my sec sch and  retaking Os  my math either damn good  stagnated or improved by a few grades(last year),btohqsg
I am literally about to lose my shit,btohqsg
Fking documents disappearing when i save them,btohqsg
It's also Cher damn good ah  he spoonfed us  like nursery kids,btohqsg
Nvr rlly had to study after sch,btohqsg
I have spent 30mins trying to find them,btohqsg
Just flip thru notes can alr,btohqsg
Maybe check the trash or smth,btohqsg
i even purposely chose the place to store the document,btohqsg
im quite literally spamming save now,btohqsg
and i don't see it appearing,btohqsg
Nah i have 100gb left on laptop,btohqsg
u got check the recently thingy,btohqsg
Bruh did it somehow go into rp cloud storage instead,btohqsg
i swear im like saving on this pc ._.,btohqsg
Can't u ask ur other poly mates for it,btohqsg
I sent it to myself and downloaded the shit,btohqsg
Bro is this a rp issue or smt or my laptop js trash,btohqsg
Just say u kena food poisoning,btohqsg
I don't see any in sgexams,btohqsg
is that why the Einstein hair,btohqsg
Even if got i cant see so no point worrying,btohqsg
Plot twist my mentor is here watching me rn,btohqsg
my friend one on the other hand,btohqsg
Wtf why is it like he's writing death note,btohqsg
HELP I can actually see what he's writing,btohqsg
It's true I was the bunk mate,btohqsg
i still have all my uni cheat sheets,btohqsg
The amt of blood sweat and tears,btohqsg
Ngl can I just say ur pfp looks like Ur flashing to random ppl,btohqsg
Fall further into the abyss   into the oblivion,btohqsg
like 100% naked in a split second,btohqsg
you alr in a black hole,btohqsg
Yt  can I sketch you for fun,btohqsg
My art  A1-B3 back in sec sch,btohqsg
You ain't but iw hear u elab,btohqsg
If anything u have in mind spit it out,btohqsg
But I delete so fast 😭,btohqsg
What kind of eyes u have,btohqsg
Is it cause I'm giving yt the attention u thought u nvr knew u needed 🫣😱🤗,btohqsg
Oh I mean pfp not nudes,btohqsg
I mean is it so wrong to ask to sketch someone for free provided they don't mind ofc 😏,btohqsg
It's okie if u jealous still  I'd understand,btohqsg
Then u delete for what sia,btohqsg
No leh I actly gonna stare at the pic while I sketch,btohqsg
I saw the deleted message sooo,btohqsg
You think yt and I will actly approach each other irl,btohqsg
If it helps  I'm not like this irl,btohqsg
Like I'm the ahem guai Kia quoted by my classmates and friends,btohqsg
got a few times my bunk lights out even before 2230  more than 7h of uninterrupted sleep but we woke up still tired,btohqsg
"i opened my eyes and saw the bunk ceiling  im like ""wah im still here""",btohqsg
If u can make me1. talk2. Not awk,btohqsg
yt is older than me by 4 yrs,btohqsg
Actl is a reasonable age gap,btohqsg
Dawg why y'all acting like matchmaker now,btohqsg
still stuck on o lvls rip,btohqsg
surprised not alot of ppl mentioning results collection tmr,btohqsg
u sec 4 this year ?,btohqsg
Dude it's not like I'm gonna leave him hanging,btohqsg
bro how u surviving w this dp,btohqsg
"also the reason for this is cuz I can't help but think ""damn did we actually talk liddat in sgexams chat""",btohqsg
oohh LOL i older then u 1 yr n i taking olvls🤡 ( sec 5 ),btohqsg
bro r u girl or guy,btohqsg
idk coz i nvr seen guy w kuromi dp before,btohqsg
i mean probably the encik also sick of this shit,btohqsg
imagine u sign on  chiong sua in infantry or some shit just to get post to sch 5,btohqsg
No offence but this is the first time I see a guy with kuromi pfp,btohqsg
u go see my pic then yk ah,btohqsg
is 16 and 17 yr old creepy or ok,btohqsg
FYM XMM I NOT XMM HELP 😭😭😭😭💀💀💀💀,btohqsg
I won't say it's unheard of but rlly during Os,btohqsg
Ehhh I have one in my class  17? And 19,btohqsg
im just a avg girl wym😭😭😭😭,btohqsg
The one who's 19 left mi to go poly,btohqsg
excuse me every time i ask you hotpot you always eat right before showing up,btohqsg
wait i still can't believe u think im xmm HELP which picture of mine shows that im a xmm ??? or is this just a stereotype omfg,btohqsg
expect him to be swearing like sailor,btohqsg
ok in all seriousness im just kidding,btohqsg
The fact Ik what sailors did back then is even funier,btohqsg
nono im not uh im js shock n curious,btohqsg
Oh kuro ik what I'll give u if I manage to spot u,btohqsg
fk😭 i js hv fast metabolism,btohqsg
I'll throw garlic like a pokeball,btohqsg
that is trust stay delusional 🤘🤘🤘,btohqsg
no but statistically unlikely to last very long,btohqsg
Garlic is niceI rmb there was a time I ate raw garlic clove p frequently,btohqsg
You could sleep early and stay up in the early morning instead  that way you will be better able to plan when you receive your results.I think if you score badly initially that you can retake as a private candidate to attend your preferred JC/MI rather than immediately apply to a full-time course at ITE.ITE also has once a week general education O level courses (https://www.ite.edu.sg/courses/part-time-courses/general-education/application-and-fees) where you can study to take the O levels exams again at a subsidized rate of ~$30/subject (this includes the exam fees  which are subsidized this way).You have a ~>=65% chance of scoring well enough to enter JC/MI according to previously published statistics  so the odds are in your favour.,btohqsg
I shat my pants during first parade,btohqsg
i wanna be there if you two meet irl,btohqsg
fk HELP HAHAHA idk whats gg on but im here for the tea,btohqsg
Eh pls u guys we ain't filming a fking kdrama 😭,btohqsg
Do u also wanna see us shelter each other in the rain,btohqsg
if not jus use electric shaver,btohqsg
suddenly reminded of the police show,btohqsg
If u say what I think it is Ur lame,btohqsg
don’t leave me with the kdrama couple,btohqsg
my fucking god tryna do a research project in a month,btohqsg
the research duration is 1.5 urs they allow u,btohqsg
i have 5 days to do 3 weeks of work,btohqsg
our cher found out abt this research project thing last ye,btohqsg
then rush us finish by deadline on march,btohqsg
instead of doing it over 2023 and submitting this year,btohqsg
Maybe you'll get to know unnecessary shit,btohqsg
Help u appreciate what Ur learning btr,btohqsg
now 1 month can do wat coc siah lmao,btohqsg
Atarax saw yt talk to another recoot,btohqsg
Information about the 25th International Elementz Fair 2024,btohqsg
i just want to do smth outside of my sch syllabus,btohqsg
my sch lj at least if i do ok on this know i not totally cmi,btohqsg
never heard of it but ATB,btohqsg
ok at least it’s just poster,btohqsg
@mersculacut hair when she see yt touching another dudes abs,btohqsg
