text,group
I am not hurt.  I never see anyone say Singapore ruling party virus  only see you say this.,btohqsg
You hurt just say so la.,btohqsg
Memes  parody  sarcastic  hate mongering  demonizing are all basics of democracy system.,btohqsg
Then you are one of them?,btohqsg
Americans already divided by politics and that is the main feature of bipartisan democracy ~ Demonizing and hate mongering.Only with a divided opinion then they can check on each other to prevent fraud. That is the essence of democracy and free speech in contrast to North Korea.One opinion one voice is North Korea politics,btohqsg
Hey hey hey hey.... stop Liao lei,btohqsg
Dun keep saying the virus 🦠 is from who lah ok,btohqsg
And best is dun mention the Govt.....now their mood not say good,btohqsg
When bad mood North Korea will arrest people who is against them.,btohqsg
Then the child is a son of a sovereign,btohqsg
Too much self righteous drama on mediacorpse  everyone wanna be hero.,btohqsg
Always around this number. Already new normal  everyone numbed already.,btohqsg
Will likely go down even further lol,btohqsg
I think this one is regardless of mood,btohqsg
anyway to buy 1000  2000 litres of petrol lolz....if yes pls pm me,btohqsg
Lol.. put fire is it lol,btohqsg
Anyone wants to share Netflix or Spotify group subscription? DM me if interested! thx :),btohqsg
Anyone know any tattoo shop open,btohqsg
Free Ur Head AhhPls Respect On Fasting Mth..Stop Sending Ur Stupid Advertising Down Here!,btohqsg
I feel very sad that u keep disturb the Chat group,btohqsg
Even if she got kick there willBe 10 000  100 000 or even one mio of themComing,btohqsg
They are one bunch of idiots,btohqsg
Any car brokers here? Can pm?,btohqsg
JUST IN: Singapore confirms 753 new Covid-19 cases  9 of whom are Singaporeans and permanent residents. The total number of cases has crossed the 22 000 mark.Read more:https://str.sg/JQrF,btohqsg
hi can y’all help do this survey? tyvm 🥳https://docs.google.com/forms/d/e/1FAIpQLScRqFpYlNmRvpR51cURoUBeorcmTkfKQPRGuX9I13A42JerhQ/viewform?usp=sf_link,btohqsg
Anyone want to buy washing machine  can consider gain city 8kg Sharp top load washer ESX805 $269. Cheap and good,btohqsg
Hello anyone has kangtao for Mother’s Day cake?,btohqsg
Ya im looking for it. Anyone?,btohqsg
I think secret recipe still selling cake. Can go there and see.,btohqsg
I’m not seller  just sharing info 😛,btohqsg
Couch Potato Fiesta: 50% off Shi Le Po Fish Skin  Potato Chips and more🔹 8-14 May🔹 50% off Shi Le Po Potato Chips & Fish Skin products🔹 Flavours Available: Salted Egg  Truffle and Cheese  Spicy Salted Egg & Black Pepper Crab🔹 Free Black Pepper Crab Fish Skin 200g* (worth $18.10) with min. $20 spend on Shi Le Po products🔹 *1 pack per transaction. While stocks last.More info:bit.ly/shilepoxsgfd🇸🇬 Your Best Choice!!👉@SGcheapo😉💌 Forward to share the love❣,btohqsg
