text,group
When they growup.sgwill be lack of drivers. Everyone graduate or post grad,btohqsg
No lah now so many grad deliveroos n pandas.,btohqsg
Internship cannot pay for makan. N not everyone gets job offer,btohqsg
I dunno how the next gen buy flats lor.,btohqsg
6 next 615 or 630..u pick up late also will get msg..,btohqsg
Super at kje cck to woodland,btohqsg
Next gen all like hk stay 1 room flat🤣,btohqsg
Char siew really good  tok gong  I will give 100  siow bak n duck  ok nia for me 60,btohqsg
Call 5 sec n hang up. Soon will be a thing of the past,btohqsg
i write ask them call u again,btohqsg
No need remembering. U fight on,btohqsg
Aiyah Samsung n iPhone got this function called block. Once $75 Cheque clear then forever block,btohqsg
Just picked an order. Then car broke down. Sianz.,btohqsg
Battery dead. The cs take so long to reply.,btohqsg
U got AAS help u bo?,btohqsg
Cannot start car or drive halfway broke,btohqsg
Wah ur own car or rental?,btohqsg
Then tell rental company settle la.,btohqsg
Better than stuck in middle of road. I got once broke down at gantry😱,btohqsg
If they find fault u return car lor.,btohqsg
Call their workshop n arrange towing.,btohqsg
Yea. Purposely rent today to do lala. Just take car drive to first location car die liao,btohqsg
Wah is it Tribecar or getgo?,btohqsg
It's a sign bro. Lalabird cannot do 😂😂,btohqsg
Then just call them n arrange towing lor. Ur rental they sure charge u up to the dot,btohqsg
Dun need tell them u lala,btohqsg
Ok gd wat. Just royal waste of time lor,btohqsg
U aso very brave. Rent car do llm,btohqsg
i am also on car rental lol,btohqsg
Then u also poor thing lor,btohqsg
Just do 2 LLM cover rental. Do 3 cover petrol,btohqsg
Cheap lor I also rent Avante do grabcar n go FT job $40 a day. I feel u bro,btohqsg
abt 10km per litre petrol nia,btohqsg
I do LLM aso abt there,btohqsg
full tank can run abt 400km,btohqsg
mainly is for kids covid n nx year primary 1,btohqsg
llm is cos flexible   i cannot take another part time job tt has standard timing,btohqsg
grab car phv for the moment so cheap no earn,btohqsg
finished yesterday order now do grocery lol,btohqsg
Looking for Van(2.4m) delivery driver with own Van1. Able to do simple installation2. Able to deliver as per plan route of daily load 25-30 location.3. Able to commit for the next 1 week.4. Start work immediately* Daily paid - $250 and above* Finish early go home early* Training providedPm me if interested!,btohqsg
See so many this types of post around the telegram means wat? Means hard to get driver  if the job very good n profitable  all driver go for it liao,btohqsg
means too many rich pple demanding deliveries,btohqsg
No lah. Need tooling. Need u do work. Like bring ladder install ceiling fan.,btohqsg
I do PT cable modem installer also way better,btohqsg
Unless u hv a lot. Then it is worth the time,btohqsg
Super clustered then ok  like 200 parcels for 5 to 6 carparks,btohqsg
But a lots walking I kenot will die,btohqsg
But account still cannot see any order,btohqsg
Dun tell me u use cub kia send LLM?! Wah lau pai tan,btohqsg
I poor leh I aso always buy online. Cos I cheapo want save money.,btohqsg
