text,group
Hahaha straight up no even hiding lol,btohqsg
His name already say as much liao,btohqsg
Then still put WW as his dp,btohqsg
Wah so rare this timing u online,btohqsg
Old people sleep early mah. 😂,btohqsg
Waiting for you to stop gambling and drinking,btohqsg
Waiting for u treat me ice cream,btohqsg
no i waiting for u treat me,btohqsg
U got meet dao me I jiu treat u,btohqsg
You will owe me 10000 mcfluwwy in your next life!,btohqsg
I meet dao you got treat me mcfluwwy?,btohqsg
Send me ur selfie I treat u 😏😂,btohqsg
Wahahahha I learn from u de,btohqsg
I only can find 12See how smart you are,btohqsg
How nice if we can make several of the ministers disappear like that,btohqsg
You’re his Labour Day partner. 😂,btohqsg
I working the whole day le,btohqsg
no need to guess. only him have so bo liao,btohqsg
Hahahahaa i dun even want to ask liao,btohqsg
He has been pm-ing random girls with this account,btohqsg
Just report to telegram for them to ban the account.,btohqsg
wu tai bo ji msg me too,btohqsg
@gabbbywYou idiot. Come out talk here,btohqsg
Random pm. So i want shoot him lol,btohqsg
Hahah nth. Just like to di siao him cos it’s the other end for him 😂,btohqsg
I wan go sbux lim kopi... At home boring,btohqsg
It’s the way there bro lol,btohqsg
Ya lo. But at home quiet~ maybe I shld go see how is NTUC now... Got 兵荒马乱anot,btohqsg
Dun have. Lol I just went ntuc buy fruits,btohqsg
No la. I went Northpoint de,btohqsg
Cuz PM nvr address the nation  so still can go ntuc,btohqsg
He address abit. The Labour Day de talk hahahah,btohqsg
I just wan my tour to be schedule as usual,btohqsg
I was groggy so i just block and report,btohqsg
I don’t dare pm him anymore. Later he ask me come here n talk,btohqsg
Ahhahahahahahhaha omg u catch till so detail lol,btohqsg
But not directed at wulang ma,btohqsg
Jiejie why you like that treat me???? 😭,btohqsg
She nvr baby u today hahha,btohqsg
Don’t know  maybe just a show,btohqsg
now can do delivery what...for what go NTUC standby  order online lah,btohqsg
Laughing at your horny singh ass,btohqsg
He say he don’t wanna talk Ma,btohqsg
He pm me thats why i blocked,btohqsg
Hahaha can send everything one shot,btohqsg
$10 for 2 set Nasi Lemak with Chicken Otah Meatloaf🥳 Click☝🏻to view more...Check out for more promotion & deals atsgcheapo.com,btohqsg
Like that I also cannot PM you  wait you blocked me also.,btohqsg
He boy boy. You liked? Hahahah,btohqsg
U no gai siao to ah kok meh,btohqsg
I scared ah boy cannot tank ah kok,btohqsg
