text,group
Actually if eve n prices very high I will just park cp. Since it's enough to offset cp fee,btohqsg
2 years ago kena bus lane but managed to appeal,btohqsg
I thought that road wont kena sia. I think got hidden camera or someone bao toh lol,btohqsg
I alwayZ see many PHV camp there lei,btohqsg
Ya even the google maps also got cars parked there,btohqsg
I went to mbs pick item send to orchard got charged parking total of $8. Customer din wan compensate i threw their things on my minivan and ate my durians before sent over.,btohqsg
Showed them my earnings on app and ask them not paiseh ?,btohqsg
I need wait another 11 mths to clear again. Last mth kena double yellow line. 😔😭😢😂,btohqsg
Where got paiseh 1? They don't care 1 lah.,btohqsg
Hope appeal can waive off sia. If not really bo hua. Kena 3 DP also lol,btohqsg
Is okay i have a perm job in byte dance. Just felt like doing a charity job as i am new and a PR,btohqsg
My neighbour told me his father has a salary of $2400sgd by standing under tree for 8 hours a day 6 days week. He said his father has a camera on his shirt catching those drive in bus lane anytime,btohqsg
It is very strange for spore govt to practice in such a way. Paying workers daily standing under trees catch those who drives in bus lane. In my country we have cctv every corners,btohqsg
U saw the double yellow lines and u parked?U could stop in the front of zebra crossingNo double yellowStill illegal and fine  but no cctv. Need cisco manual fine,btohqsg
Use plastic bag lup the camera,btohqsg
Next time open car boot and bonnet act car spoile 😅,btohqsg
Why park there ? Why not just park at driveway of Conrad Centennial since it’s just a short pick up? 🤦🏽‍♂️,btohqsg
Today is Shake Leg Day!See the delivery fees ‘Lau Bak Sai’ 🥲,btohqsg
Wa sibei suey. Kena by cctv?,btohqsg
On the app for 5 mins and can off already. All the job so shit,btohqsg
Feel like giving that ‘Champion’ who came up the idea a PUNCH…Pooling!Pool Nia Bor!!!,btohqsg
cash out usually takes how many days,btohqsg
no matter when u cash out??,btohqsg
must cash out by sunday 11.30pm,btohqsg
if not will get by the following week wednesday,btohqsg
The first Wednesday after the first sunday 1130pm after the cash out.,btohqsg
"Would like to know the cpf medisave contribution we have to top up our own or lalamove will top-up for us using the ""withholding CPF"" amount?",btohqsg
Can any1 near bukit batok take my order,btohqsg
My pma trye puncture need help to send to 253 jurong east,btohqsg
Hello can I ask if I cancel order can I be refunded bk my money?,btohqsg
Pick up @ tpy drop off 2 location kovan and bishan . Give this kind of pricing,btohqsg
Nvr took shock 2 see this,btohqsg
Dont bother... cheapo like that dont entertain.. hahaaa.... i today do deliveroo better.. rather then do llm.. stress.. hahh,btohqsg
Morning I on see 3 mins I off n whole day no see liao😂,btohqsg
Dont try10 min grace$7.40 first hourI kana beforeThe order became free. Do for nothing,btohqsg
User to lalamove means what? Previously don't have this,btohqsg
Platform fee so basically customers paid $0.50 to Lalamove and only cash orders will state this,btohqsg
Car jobs all sapu by bicycle!! 😜👍🏿,btohqsg
Wahhhh! I didn’t know driveway of Conrad Centennial need to pay. 🤔 But so far I kena 15 mins also no charge lehh. 🤭,btohqsg
You threw away? So sayang. You sell on Carousell people will still buy. 😅 Legit.,btohqsg
They mark up the pricing but they absorb that amount which means they earn more. Our commissions + $0.50. Hope this helps. 👍🏽,btohqsg
Ya need pay. I kena also $7.40,btohqsg
When i picked up from paulaner,btohqsg
How long did you wait? 🤔,btohqsg
Usually if I reach and they said need to wait  I shift car first.,btohqsg
I think not even 10mins that time,btohqsg
Sure bo? Where go so suay? I wait 15 mins no charge lehh. 🤔,btohqsg
Other way is exit the driveway  wait outside the gate before the exit but quite long walk there. If not have to circle back. That’s why i park outside zigzag loh. Since there usually quite a few “safe”,btohqsg
Ya idk how they charge leh,btohqsg
I see online some complain not even 5mins they kena alr lol,btohqsg
