text,group
Huh sim got for fresh o level grads?,btohqsg
I think will be arnd there.,btohqsg
ENG B4 WOOO W W W W,btohqsg
Nah. Think poly first. SIM is the last result.,btohqsg
But I can do eng so far leh,btohqsg
u EAEed into which cse ag?,btohqsg
Oh damn. Isn’t that in Biz sch?,btohqsg
wah gg I run far away edi   u leh ?,btohqsg
idk cse so I anyhow whack out words,btohqsg
cs in saf is combat shoot@chemcer,btohqsg
This one appear again for wat,btohqsg
Dylan u dulan w bot ah,btohqsg
I spelt it out jn sia,btohqsg
@daysandbox_botcan rename him to be YP,btohqsg
A in Dylan is au au,btohqsg
Aku not BAHHAHAHA FUCK I LOVE THESE PPL,btohqsg
god I swear these ppl in this gc,btohqsg
are the reason why I'm still alive rn,btohqsg
wah so early when ur next night shift,btohqsg
fuck the army be like me,btohqsg
its a moment of silence for him,btohqsg
i woke at 4.45 so i probs go sleep,btohqsg
One of the MMA fighter I look up pass on,btohqsg
She passed on 26 Dec but only on the news tdy.,btohqsg
Yea man. Only 18. Seems v unusual.,btohqsg
Hey guys which one do u think is harder( your opinion )?A.pure chemistryB.pure physics,btohqsg
But I want to see what majority of the people think,btohqsg
IMOpure chem easier than pure physicsh2 physics easier than h2 chem,btohqsg
tbh it comes with interest that makes a subject easier,btohqsg
hi ppl i having a problem with this poly assignment idrk understand whats going on for the content part,btohqsg
its for a biochem module abt the structural features and properties of carbs,btohqsg
i dont know where to put like the diastereomers  epimers  anomers and tuatomers,btohqsg
idk how to like sort the info under the like different parts,btohqsg
for me I like ntg so I score in ntg,btohqsg
hello. today on pocoyo discussion  should students hv the option for paid extra classes beyond sch curriculum.. which could potentially make them more favoured to their coach?,btohqsg
bcz my sister found out from her snr that she left her Cca bcz they  had extra $100 weekend classes .. n apparently she wasn't given as many chances to play on field compared to those who attended the extra lessons,btohqsg
exactly what happens when you're in a so called rich and glamorous school mainly because of its location,btohqsg
hey guys what's the diff between student council exco and counciller and which one would you rather be,btohqsg
Js like being a pocoyo and gladly volunteer herself as chairperson,btohqsg
exco get how many points ah,btohqsg
I mean.. if uw talk about portfolio  portfolio is more impt in JC and poly yes yes,btohqsg
But if uw a better image of yourself in idk what position  dsa perhaps  exco def the better option la,btohqsg
if uw jc (for dsa) den exco  eae (poly) wldnt help bc poly js focus on skills n interest for the course,btohqsg
my snr dsa jc thru leadership and got in,btohqsg
What leadership in the first place,btohqsg
I mean to dsa to tm 💀💀,btohqsg
Eh yk I js found out bv got dsa,btohqsg
If uw dsa dsa those <10,btohqsg
Bro I almost put wrong arrow I fail inequalities 💀,btohqsg
she dsa a lot of other stuff but only got tm,btohqsg
oh then that's what u get for applying leadership,btohqsg
I eae so I ez game,btohqsg
bedok never dsa bedok smart kid,btohqsg
wah ur chi good ah apply dhs,btohqsg
I scared apply chi sch sia,btohqsg
still rmb last time sec2 some china cher do oral for me  I dun und sia,btohqsg
den she give me 24/50 kanina,btohqsg
fail then fail properly can anot,btohqsg
Eh when i was sec3 were u still in the sch?,btohqsg
Oh then is when I sec2 u sec5 ah,btohqsg
Ya ya ok the math is mathing now,btohqsg
ok W manifest A2 on thurs,btohqsg
aiya all this making me headache,btohqsg
that one cmfm go thru man,btohqsg
dsa doesn't work if ur studies is lanjiao,btohqsg
once smtg is b4 you're out bro you're out 💀,btohqsg
wat more ac and what not,btohqsg
yuh  honestly I'd say  dsa is damn difficult I might as well focus on studies,btohqsg
But that also means  doing your bare min for the extra 2 points,btohqsg
anyw yall got go student council interview in sec sch b4 ornot,btohqsg
bc what's the point of filling your schedule  staying back till sch closes almost everyday just to yk suffer in time management with homework and self revision just for 2 points,btohqsg
no  like bedok said bare minimum.. didn't even bother trying for the com,btohqsg
if iw do comm stuff I'm doing it in poly for the portfolio man,btohqsg
if u say it like that then a bit...,btohqsg
Dsa is rly js to assure yourself bfr the results..,btohqsg
that liek  oh even if I get 20 isok I still can go,btohqsg
but if you're aiming to dsa but your results is alr lanjiao den no point taking the risk,btohqsg
like in case you feel like oh one subj u fuckef up or wat (during o's),btohqsg
also o's marking is unpredictable  for all yk the marker was drinking while marking,btohqsg
any tips to keep cool when interviewers give u out of the box qns in general💔 later I scared I break down at the stuco interview cos of nervousness,btohqsg
err this is based on eae experinec  even if udk wat cock they talking  js anyhow shoot stuff.. then they'll be like 'oh but my question was..' den yk you don't rly kana the question for the first time  make you feel less stressed,btohqsg
I mean that happened for my eae but I got in nonetheless,btohqsg
not cfm can  but I good at talking cock so for me anything also can,btohqsg
W person  100% got accept bcz of grades,btohqsg
i feel like im stressing over nothing i think my chers gna be half listening to my response also,btohqsg
but if he elaborated on it  if near his house means he can spend more time giving back towards the school,btohqsg
bro it's either you legit boliao or your brain 12 year old hallo wats this ah,btohqsg
siyan said I boliao but I think I've met someone more boliao den me,btohqsg
Bedok u legit coming 12 ah,btohqsg
I think today he spoil ah,btohqsg
Sounds like my mum when my fam wanted to get tingkat meals,btohqsg
You give up and stop wasting your time,btohqsg
If not you become dumb too,btohqsg
I would just say my piece to them,btohqsg
Their stupidity does not constitute any urgency for me,btohqsg
I just came here since I saw that text.,btohqsg
so anyone wants to educate me how to use taobao 💀,btohqsg
idk if they know how to use,btohqsg
no bcz like the shipping thingy q confusing no?,btohqsg
I was an old Taobao user,btohqsg
6 months  perfect den I js donate those thrift shops and they do smtg abt it 💀,btohqsg
Anyone here plays ultimate in poly ?,btohqsg
I keep seeing people sell 2 $10 notes for $35 just because they have lucky numbers like40707575,btohqsg
the chemistry not say very important in chem eng i thought,btohqsg
and then for the year 1 need learn other random stuff also,btohqsg
why did he choose chem eng of all eng if he hates chem,btohqsg
i thought he took that course and hate it,btohqsg
how find the upper and lower quartile?,btohqsg
i get decimal then idk how continue,btohqsg
then second n third the avg,btohqsg
if lazy can just put the numbers on excel and do there hahahaha,btohqsg
is it bad I forgot how to do this,btohqsg
I saw this smol guy in a gas station and she rolled over for me to petWas very cute   10/10 would pet again,btohqsg
10/10 wld pet again BHAHAHAH BRO CAROUSELL AH THIS ONE FUCK,btohqsg
eh dk eh last time got rite,btohqsg
now I never see edi sia,btohqsg
ik I lower sec got see,btohqsg
malay stall confirm that's why always change owner,btohqsg
I will destroy every yolk in an egg,btohqsg
i overheard a convo of a dude in the gym bragging about consuming 30 eggs a day lmao,btohqsg
yo is it jus me or is the anxiety of olevel results high af,btohqsg
I read an article.  The max recommended intake for eggs daily is 7. Anything beyond that is js..,btohqsg
What ‘s so good abt eggs that one needs to overconsume it.,btohqsg
i am going to stop gymming soon,btohqsg
that's what you get for not studying,btohqsg
and depending it on pure intelligenc and luck,btohqsg
i did study   it’s jus thay i am scared of the unexpected,btohqsg
well but ik I'd be shaking when I'm in sch,btohqsg
I ‘m going to be in y2 soon.,btohqsg
can be your O level score,btohqsg
i tot it was a range of dates,btohqsg
JC got higher chance to go local u than Poly.,btohqsg
what JC are u in ?,btohqsg
Waiting for the CPMB doors to open?,btohqsg
it is but i think i did pretty well   i scared ltr kena 25 l1r5,btohqsg
or i can’t get into my dream JC,btohqsg
I am pocoyo I am the one,btohqsg
Warning to all the this year jc students: u can fail literally everything no matter how hard u workDon’t cry  ur not stupid  your teachers are just a-holes/ sadists,btohqsg
warning to all upcming jc students:don't die,btohqsg
warning to upcoming jc students: run,btohqsg
like i hoping for single digit   den i get smth i totally didn’t expect,btohqsg
I really wish uni isnt like jc,btohqsg
gg #lifeofpolykidswhat to do we chose this life,btohqsg
Ya. 3.5-3.7 is the lowest requirement.,btohqsg
in uni my sister sleep everyday still pass and graduate 💀,btohqsg
💀 what's this 2 A 1 pass out of 6 mods ah,btohqsg
Is it 6 per sem I forgot,btohqsg
Once we get the C.  can C the light to heaven alr 🙏,btohqsg
and I heard A is 90,btohqsg
Is more on the weightage of the module in the score list.,btohqsg
in nus and ntu it’s commonly super curved,btohqsg
I mean ya idk la my fav aerospace lecturer tell me one,btohqsg
I alr have a fav lecturer,btohqsg
Same. This sem I got a few also at least in my cse.,btohqsg
Uni is a different ball game,btohqsg
omg pocoyo comedian of the century,btohqsg
don't pretend my jokes are top tier,btohqsg
Its really hard to fail right,btohqsg
yes i’m pretending they’re top tier,btohqsg
if you do your work yes,btohqsg
The ones that usually teach Economics are quite CB I feel.,btohqsg
An o level bio kid learning physics before going poly eng  but turns out she's not going poly eng but going to a biz course instead,btohqsg
but she can help a poly engineering kid with their physics quiz,btohqsg
Yall can distract yourselves from results day,btohqsg
the p in pocoyo is poopie,btohqsg
no I don't play games the best I cld do is play subway surfers or or or or disturb siyan which will be a very rare case from now on bcz,btohqsg
too bad not having pc is also a very fun game searching for smtg to do 💀,btohqsg
I have a very good game,btohqsg
I use Mac so no games.,btohqsg
All the dumb stuff like “give email”   give phone number and then lag for forever,btohqsg
Is Y a guy or girl,btohqsg
god at this rate I'm being a joel,btohqsg
I cant decipher the messaging style,btohqsg
I'm literally treasuring the last moments,btohqsg
you act like i gonna die,btohqsg
