text,group
then bend over and spread ur cheeks,btohqsg
u the love of my life bbg,btohqsg
Hais i sad eh help friend den tio warning,btohqsg
ur friend here dont let me spotter join car meet 😢😢,btohqsg
@kunjiprataaoi u next hor dont kena warning,btohqsg
i his bestfriend i film for u,btohqsg
U oso part of it hor,btohqsg
I pound ur ass i squirt u backshot,btohqsg
must go full hard on him,btohqsg
Eh shit i suppose reply u,btohqsg
@kunjiprataa@bakchormeeu two go one corner 6-9 suck off each other,btohqsg
Adult talking kids go one side,btohqsg
i heard you sg biggest gangster,btohqsg
Can I use flash at car meets?,btohqsg
Wah bro u pound me cfm shiok,btohqsg
ur duajiap tui open 180 for me pls,btohqsg
u do 360 show me bro,btohqsg
as if you already didnt flash me at the 0808 meet hello,btohqsg
someone flash me at klp oso,btohqsg
your type of stuff what no meh,btohqsg
i stuck in traffic halfway kena flash,btohqsg
