text,group
Friend abit hard to eat ah,btohqsg
she want a guy who drive rolls royce ah?,btohqsg
She wan a guy drive private plane,btohqsg
she need to get out of the country for the good of us,btohqsg
When taiwanese horny u cnnt tahan one,btohqsg
But don't challenge drink with taiwanese,btohqsg
I feels to go out round one round sia,btohqsg
They drink alcohol like drink tea,btohqsg
Ya whisky drink like no tomorrow,btohqsg
I accompany her go drinking be4,btohqsg
The guys dk who they messing wif,btohqsg
Anyone going pump petrol ? 🤣,btohqsg
my round only is go downstairs playground there,btohqsg
But its the thing which u stand on it and keep turn thrn HAHAHA,btohqsg
you how old alr sia. Pioneer citizen,btohqsg
Later u see the swing ownself swing,btohqsg
@thatsusjonbao he say i pioneer citizen :(,btohqsg
Idw talk to you all liao,btohqsg
Tonight u sleep toilet . Cb@thatsusjon,btohqsg
@hayleeyaaaaa2mommy say I good boy leh,btohqsg
I secretly wants a civic fd,btohqsg
Cause u make me pek cek one ley bao,btohqsg
😡 u make me angry also,btohqsg
First time : enquire smth halfway delete message. Rude asd.Second time : trying to sus me want to 挑拨 me and my bao feelings,btohqsg
Haha see sat or Sun car wash and chill go makan or smth,btohqsg
Difficult leh when cannot read chinese,btohqsg
Just now also I ask friend help me read msg,btohqsg
HAHAHA BAO U REALLY GO TRANSLATE MEH,btohqsg
You can ask me de what omg,btohqsg
Not so fierce enough to post here :(,btohqsg
this was taken back in jan of 2021  still one of the most fun i had.,btohqsg
I 请 him come in LOL,btohqsg
I dont know if he left la,btohqsg
you got invite anyone named sam in ah ?,btohqsg
I personally pmed him to join de what,btohqsg
I invited a lot dua ka in okay,btohqsg
maybe whoever lucky can get photoshoot from me,btohqsg
just ended work time to go home weeee,btohqsg
But I agree it's a bit loud la 😅,btohqsg
Yea bro hahahaha see you again soon! 👍,btohqsg
Yea but small groups are fine too😉,btohqsg
1 or 2 more just nice,btohqsg
Yea you enjoy your night ☺️☺️,btohqsg
I also end work time to go back and sleep,btohqsg
Cos i want to do as well haja,btohqsg
idk  as far as I know 30 70,btohqsg
The handle like knife like that,btohqsg
but the way it works like cool leh,btohqsg
esso now how much ah guys,btohqsg
Actually if you think about it  it's Abt $10 more la each pump. Eat Mac less 1 time can already,btohqsg
Bo bian... Can't be because save $10 we ride bicycle 😂,btohqsg
Koup I think fuel tank a bit smaller and mileage a bit better. So yours maybe double cheeseburger meal 🤣Mine double mac spicy meal,btohqsg
10.8 is a dream for me,btohqsg
Pump 95 la... Last time cerato I feel no difference,btohqsg
My friend changed out his ignition coils. Went from 8km to 9km.,btohqsg
So I might change mine out next,btohqsg
Lighten the car  take out spare wheel all that. Maybe gain a bit more,btohqsg
