text,group
fella rizzed my friend she fall for him,btohqsg
At least u pulled something bismillah,btohqsg
teach me your ways iggy kor kor,btohqsg
@twelvethirtyfivecan steal ppl girl u ask him,btohqsg
All the comments making me lose brain cells,btohqsg
i read this as hummus dick riders,btohqsg
The amount of ppl supporting hamas is mad eh,btohqsg
ask arj eat beef shawarma w us🤞🏿,btohqsg
Like yes. Go on support a internationally recognised terrorist organisation,btohqsg
Peace? Nah. Removal of the entire Jew population,btohqsg
And now when Israel bite back they complain,btohqsg
They like to talk abt 75 years of oppression,btohqsg
But dun forget 1948 who started the 6 day war. Hint. Not Israel,btohqsg
Guys shld i buy this bmw 2 series,btohqsg
i got worm in brain uh,btohqsg
its blue but its not blue spec,btohqsg
i wish people would stop saving my contact as justin jecs,btohqsg
I didn’t even save ur contact,btohqsg
yeah don't worry I saved yours asJustin(jecsphotos),btohqsg
Can I push the cupholders in your car?,btohqsg
next c&k expect a surprise pinstripe,btohqsg
It's okay not to be okay 🫂#WorldMentalHealthDayLearn how to C.A.R.E for someone you love today:go.gov.sg/support-better,btohqsg
iam can buy ticket there right,btohqsg
How much ah if i buy there?,btohqsg
you can buy through their website also,btohqsg
Oh not 10 ah last year i buy is 10 only sia,btohqsg
Super 4 meet up in Japan. The most sporty looking one I've seen.,btohqsg
The last gen of the Bol D'or,btohqsg
Going custom shop to do up the handlebar and shit,btohqsg
for a sec i thought yall talking about fixed gear,btohqsg
my brains not brianing becoz of eoy,btohqsg
Where should the next meet be,btohqsg
Hahaha okie east side will do,btohqsg
Hmm i must think of the lorrys also,btohqsg
How do this ppl join so fast?,btohqsg
spend almost 2hr just on the engine itself,btohqsg
u shld make a modified one,btohqsg
Nope first time I’ve seen this parked at this carpark,btohqsg
sadd i was there jn but i didnt think of going into the carpark😭😭,btohqsg
Speedo is back with another car meet but this time will be collaborating with Mafra & Vonnix.Share the poster at@sp33d0oInstagram on your Instagram Stories & tag 1 friend in the comments to win the 2 products for you & your friend!www.instagram.com/sp33d0owww.instagram.com/mafrasmbwww.instagram.com/vonixxsmbDo follow the basic rules given by the Organizers to ensure a safe yet fun meet for all!📆: 28th October 2023  Saturday🕒: 9pm till late📌: Kallang Decathlon (Decathlon Singapore Lab),btohqsg
ima jst do the poll till,btohqsg
people with no slot car how,btohqsg
i see if got demand 1st la,btohqsg
then i pick either SWFL orr MR:T ig,btohqsg
Tbh we should do gta car meet😂,btohqsg
wait until 6 come out la HAHAH,btohqsg
YouKnow anyone who play this game,btohqsg
Anyone here play nfs heat pm me please,btohqsg
wtf that was from feb 24,btohqsg
GOT BIKES RACING UP THE HILL,btohqsg
do u own a mclaren or just invited/take photos,btohqsg
did you guys see the f1 race in qatar,btohqsg
hamilton went to close to russell rear wheel,btohqsg
i wish i did. we were invited as vendors,btohqsg
LKY legacy plate made it to 🇫🇷,btohqsg
that is not an SG plate,btohqsg
I got it myself in jalan besar  guy just put my own licence number,btohqsg
didn't realise that was your car,btohqsg
I have a thing for plates,btohqsg
hi sg friends! if anyone looking for sg deals/promos updates can join@sgdivedealsand share around if helpful!,btohqsg
i will still put the blame on the sake,btohqsg
i’ve seen more TA CS3 than FDs for sure,btohqsg
haven’t tried building one myself la 💀,btohqsg
so idt i’m qualified to reply,btohqsg
as a subie man i’m gonna have to side with my brother lancer here,btohqsg
icl cs3 good car if done right,btohqsg
fd I feel is very consumer car,btohqsg
or maybe because I dont think I've been in a stock cs3 HAHAHAHA,btohqsg
something you see on the street,btohqsg
as a purely A to B car,btohqsg
like inside feels like a very npc car,btohqsg
