text,group
1 day mute for shit stirring,btohqsg
Yeah but he was in the grp he left and rejoined,btohqsg
Why rick and morty isnt out yet,btohqsg
R&M is supposed to come out today?!,btohqsg
Its usally out alr by 0000,btohqsg
I shall have a delightful morning,btohqsg
U didnt even finish previous seasons,btohqsg
I began a rewatch before I found other shows,btohqsg
I wish i could afford to be pouch cotato also,btohqsg
I’m watching the finale of BrBa S3,btohqsg
People appreciate BrBa references in BCS,btohqsg
I appreciate BCS references in BrBa,btohqsg
I bet you dream about ΔG°=ΔΗ°-TΔS°,btohqsg
I dont know if srs or not,btohqsg
Thats not the only delta G equation,btohqsg
Let's not spoil the show for chemcer,btohqsg
O O O T T A F V G V A HWere you taught the mneumonics? 😏😏😏,btohqsg
It’s so cool when sall appears in BrBa,btohqsg
Makes me think of all the stuff in BCS,btohqsg
It's the mneumonics for cranial nerves :>,btohqsg
it also has a very dirty mneumonics which your tutor MIGHT teach hehehhhhh,btohqsg
"legit HAHA go google ""Oh oh oh to touch and feel...""",btohqsg
it should come up quite quickly,btohqsg
I don't wanna put here wait banhammer come for me,btohqsg
Lemme see if its in the book,btohqsg
Idt so...? I doubt anat would put sth like that in there,btohqsg
Lel then nerves labelling how you pass that few marks HAHAHA,btohqsg
I dont inow how to answer this without exposing myself,btohqsg
Chottomate someone will come to rescue,btohqsg
I give u a tight slap,btohqsg
the ww grp is bursting w spam,btohqsg
One is about 2 years older,btohqsg
Instead of O2 binding to Hb the O2 just automagically gets into the cells,btohqsg
So this is what big Pharma doesn’t want us to know,btohqsg
Sorry  we don't allow adverts here  contact admins if you wwana post smth,btohqsg
A little too early for that don't u think,btohqsg
Issit? Then Wat time is appropriate?,btohqsg
Haha 2 more hours to noon alr  no other appropriate time than now 😅,btohqsg
Lol cut all your hair off,btohqsg
On I just realised they are girls,btohqsg
I thought they were random k pop dudes,btohqsg
Definitely cut all your hair off though,btohqsg
And why should I do that,btohqsg
I'm sure you have seen all the guys your age walking around with bald heads,btohqsg
Have you seen any girls around my age with bald heads,btohqsg
When to eat McSpicy this week,btohqsg
Still not gonna be working 🎶,btohqsg
Time to lose all my fitness gained :(,btohqsg
Haha don’t eat too much XD,btohqsg
I know someone who's bald though,btohqsg
