text,group
Thank u sir nelson for ur kind words😂,btohqsg
Friday maybe see got which elites go there can tcss n see cars being cleaned nicely by that nice young boss😁,btohqsg
Any honda super 4 fan here??,btohqsg
Like that more valuable in market haha,btohqsg
Ur the true 999 solid gold material sir😂,btohqsg
I most likely sleeping in dam shag ahaha,btohqsg
See you all next round 😂,btohqsg
🔸️SPONSORED POST🔸️Enjoy 10% OFF ALL services just for SCD members!Workshop:✨️FDK Leasing & Services,btohqsg
Ya. U come here ownself wash,btohqsg
They stop producing this year Oct le,btohqsg
Hahahahaja tmr i go office wash,btohqsg
Definitely. Their vtec also very raw,btohqsg
But it's a good fun bike,btohqsg
Is there any car wash open now,btohqsg
@JasonCaisorry bro unable to wash your car 🙏🏻🙏🏻,btohqsg
Congratulations on your new CN7 AVANTE!! Hope to see you in meet ups and on the road soon! ❤️😍🏎️@gggavviinn,btohqsg
omg 😳 thanks hahaha !! my car is actually still in the midst of getting registered so i’ll catch you guys again when it’s done 🙏🏻 looking forward to learning more from all of you 😊,btohqsg
Yes after BM den your turn,btohqsg
No worries bro. See you soon around .,btohqsg
Correct me if I tag wrong hahha,btohqsg
Nice meeting you too..Meet up again soon bro,btohqsg
Good to meet you too :),btohqsg
Don’t HaiZ   slowly do up and can be very nice too. Slowly but steady yay 🤗,btohqsg
This one you hear the car before you see it,btohqsg
🔸️SPONSORED POST🔸️Enjoy 10% OFF ALL services just for SCD members!Workshop:✨️FDK Leasing & Services,btohqsg
Do most of you stay in the north west? Any east sides? Haha..,btohqsg
We both end to endI bukit panjang,btohqsg
Haha last time I stay Bukit Batok 😂😂,btohqsg
U still there?If after@Whitefd1nobody le @abrakadavacan be nexty,btohqsg
I dont think he wanna come.,btohqsg
I'm at sam leong rd now.. I think I will rearrange another day for car wash.. haha.. 🤣,btohqsg
Anyway I'm Aaron  looking forward to meeting yall. 😊,btohqsg
I at carpark wait for you all  you all slowly eat,btohqsg
I just drink at supper club,btohqsg
Den come and sit with us,btohqsg
Nvm you all slowly I carpark smoke all this first,btohqsg
Okie bro.. ps sia..cos we just sitted down,btohqsg
Huh i tot u at cq,btohqsg
Come over only don't need scare of us  won't eat you one,btohqsg
