text,group
All of us will kena also. Sometime u pick-up aldy. U will still receive call asking have u pickup,btohqsg
They never communicate with each other,btohqsg
nowaday oddle so on. You sld ask for their contact.,btohqsg
haha sometime res call me also. I always ask them ur pick up is what time and which name.  Sometime when i pre book. They will call u v early to ask u ques.,btohqsg
huh why u say so ?,btohqsg
47mins from dempsey resto? Wah so jialat,btohqsg
I kena a few which made me wait 1 hour.,btohqsg
I got once kena almost 30mins from that resto then I nvr take their orders anymore,btohqsg
diao xiao  er i ever kena wait 1hr30min,btohqsg
1hr 30min u wait ah? King,btohqsg
Last job of the day liao. So i wait. But i keep kpkb to the res and claim from CS,btohqsg
Pan pac? I kena late from them b4. Then still attitude very bad,btohqsg
Got 1 time i pick up  @ res in tiong bahru. I reach early n pick up early. Proceed send to a angmo landed house. He f me like nobody. Knn res told customer that i late.,btohqsg
Sometime u never do anything wrong. 1 complain ur rating goes down. LLM dont even ask u why.,btohqsg
It's very hard for rating to back to 5. Cos rhey take the last 40 rated jobs u took. U basically need to get 40 ratings of 5 then u will see ur rating at 5,btohqsg
I had to wait nearly a yr b4 I got back to 5 last last wk,btohqsg
Cos not all users will rate u,btohqsg
N oddle jobs mostly don't give rating,btohqsg
U need do alot of those non platform orders n get them to rate u 5,btohqsg
Not all 99 jobs will give u rating,btohqsg
Those jobs which don't give u rating will not be counted as part of ur last 40 jobs rated,btohqsg
Means u need have last 40 jobs which were rated 5 then u see 5. Any1 of them 1 then u take the full score n divide,btohqsg
Cos I did alot of oddle in the past. Only recent mths less oddle so got chance to get rated,btohqsg
Condo u need unload until siao,btohqsg
worst part u unload until siao and they dont ans ur intercom n phone call.,btohqsg
especiall holland hill there 1. Park outside n walk in. And if u kena those block @ the other end. Carry n walk till siao,btohqsg
Cairnhill that order is from 313. Sommerset either 313 or 181 etc. Nxt time u can wait for more +++. Cos evening there very jam  get more value for ur time😂😂😂,btohqsg
Wait la especially special occasions like mum's day,btohqsg
Sommerset Parkg etc troublesome so always cannot get pple n also wkenf so many cars,btohqsg
Nope  I don't like sommerset 😂😂,btohqsg
Too little for that day n time,btohqsg
That order write cairnhill bur is 313 basement,btohqsg
I always waiting n waiting so agar know,btohqsg
8 may is mum's day right,btohqsg
Just know that on such days,btohqsg
N no need take advance jobs,btohqsg
If let's say Sunday mums day,btohqsg
I know quite a few days b4 got jobs come out liao. Alot of pple taje 1st,btohqsg
Those jobs at most have holiday surcharge,btohqsg
8th May all my jobs were immediate 😂,btohqsg
That day we can choose  like buffet,btohqsg
usuallly i see florist i dont accept.,btohqsg
sometime u need to do setup for them also.,btohqsg
Those that send u funeral 1 need to setup,btohqsg
Some more on that day we need speed to maximise earnings,btohqsg
Carry flower how to fast  later spoil,btohqsg
sometime dont even know is send to funeral place also,btohqsg
So to avoid. jus dont accpet any florist jobs,btohqsg
Not all will say.  My friend like to accept florist job 1. he told me,btohqsg
haha if me i will say hello uncle i am jus a delivery person.,btohqsg
